row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
4776,511.2890914906846,11.411621,,,,542,78,[M+Na]+,,2,4769;4776,488.2990,0,111729.71,136599.36,134932.05,0,1887.1086,0,0,2116.4795,0,9162.939,10429.951,8005.5635,8866.98,3523.5544,5098.3516,
6758,511.36293358200135,12.944424,,,,,,,,,,,0,141846.03,138421.52,139906.02,0,2885.2415,0,0,0,0,18344.164,12842.472,15851.05,4163.258,1550.1611,0,
7468,511.3634547599706,13.917944,,,,,,,,,,,0,32768.207,30668.988,35748.98,0,0,0,0,0,0,0,2134.8335,2502.3037,0,0,0,
6493,512.4156179055635,12.766106,,,,,,,,,,,240214.98,182645.44,113346.516,189422.52,219041.28,210067.72,164574.67,219891.48,178953.03,209127.81,265588.2,285027.56,280942.44,240458.89,205984.7,199909.11,
6326,512.4157052888445,12.655831,,,,205,,,,,,,389420.94,328046.5,288860.38,292164.56,278147.84,256113.6,276269.16,246753.9,279178.75,263457.34,238786.28,272216.8,267637.12,256051.78,272376.75,309130.8,
7513,512.5039359631656,14.160996,,,,320,,,,,,,0,76030.41,123489.266,0,0,35970.703,108064.195,76279.42,53284.36,13825.409,0,12471.019,67263.44,0,15096.847,47172.445,
4996,513.3035580079613,11.6274605,,,,206,,,,,,,0,181257.98,185893.61,189069.75,2090.9717,6388.463,0,0,2495.961,0,6713.6226,11531.618,6538.8174,0,0,0,
5130,513.3037300592345,11.74641,,,,121,95,[M+Na]+,,2,5126;5130,490.3143,0,2624089.0,2607817.8,2758898.8,32997.367,33146.805,0,0,38846.023,0,101163.26,107973.08,121720.94,0,0,0,
6949,513.3783635308763,13.092275,,,,144,,,,,,,0,88869.72,88067.61,83180.48,2231.2644,0,0,0,2773.6655,0,8871.053,8186.2275,4313.5396,0,0,0,
7500,513.3788514031951,14.087535,,,,,,,,,,,0,23379.672,23710.0,33653.082,0,0,0,0,0,0,0,2953.4739,2934.1338,0,0,0,
7440,513.3789274308781,13.841496,,,,,,,,,,,0,29914.254,45912.176,34721.867,0,0,0,0,0,0,2703.029,0,2648.1553,0,0,0,
4145,514.2929200886448,10.646638,,,,,,,,,,,0,0,0,0,116052.56,114928.47,76135.03,83324.945,105159.24,67040.35,1655.1427,0,3104.6562,0,0,0,
7152,514.3741924560164,13.31309,,,,162,,,,,,,0,99080.59,88287.5,54563.586,2433.1907,0,0,0,0,0,10111.448,13635.899,15374.962,28132.135,23537.152,22477.09,
386,515.1851180554339,3.423687,,,,302,3,[M+Na]+,,2,386;387,492.1959,0,115949.45,32660.27,109259.62,13268.682,13110.104,0,0,15404.279,0,117830.97,116804.09,119688.71,673201.8,690095.44,699357.75,
5778,515.319143099311,12.312635,,,,37,126,[M+Na]+,,5,5782;5775;5764;5781;5778,492.3297,0,7380308.0,6967214.0,7743431.0,267974.78,250545.9,7508.4043,6058.221,279596.34,10002.125,1031651.44,973905.56,968756.94,186556.73,191057.47,204327.17,
5623,515.3192712524155,12.180043,,,,91,119,[M+Na]+,,3,5628;5623;5622,492.3298,0,609997.25,512067.97,612669.06,27606.41,24056.828,0,0,30471.545,0,67973.09,61439.99,57276.59,4240.939,3522.5332,3813.2495,
7580,515.3940530076405,14.804603,,,,173,272,[M+H]+,,2,7577;7579,514.3869,0,74960.27,75049.625,75603.32,7563.583,6216.0566,0,0,7400.826,0,16965.621,18449.656,17689.041,0,0,0,
7347,515.3941825099652,13.6371975,,,,,,,,,,,0,197140.6,177915.9,200930.3,11341.498,10497.09,0,0,10781.069,0,23251.576,24844.43,24192.336,0,0,0,
6702,515.3945001845323,12.902211,,,,36,,,,,,,0,81580.984,85718.77,79605.61,2127.879,5244.134,0,0,2659.337,0,10007.1455,7720.522,6734.1846,0,0,0,
7104,516.3896930081061,13.236478,,,,251,,,,,,,0,35931.71,30292.01,33242.52,5887.9365,4884.706,4004.422,11409.698,0,3848.101,8078.906,11435.068,24062.057,253042.39,211034.1,238768.34,
7157,516.3897214778443,13.303772,,,,162,,,,,,,0,107007.55,125651.93,137659.22,21392.19,21542.523,17682.41,14220.078,21878.922,18066.113,24038.203,29465.217,27585.621,0,58824.33,61057.934,
7465,516.3898470304232,13.902703,,,,,,,,,,,0,57154.188,0,70225.48,0,0,0,0,4456.215,0,0,0,16831.12,153164.42,41830.043,39057.535,
7327,516.3898715297897,13.577422,,,,,,,,,,,0,0,4199.3374,10831.937,14597.082,0,10535.194,11704.209,15465.41,8023.2124,0,28581.44,33061.125,146773.84,169059.47,177082.69,
7438,516.3898735864103,13.832103,,,,297,263,[M+NH4]+,,2,7438;7402,498.3559,0,390216.6,413434.44,457020.0,16635.363,15135.878,0,0,16191.451,0,95603.6,78170.45,83876.21,34095.37,46577.508,29923.262,
7669,516.4261807983844,15.730189,,,,,,,,,,,0,0,2487.2842,0,2863.2,4851.1367,0,0,0,0,19624.066,23384.96,20941.25,114189.83,106610.18,98882.445,
1786,518.2805523445619,6.6256504,,,,,,,,,,,0,0,0,0,56295.773,57359.37,60511.64,57086.0,60111.38,58236.363,68015.56,67857.945,60535.04,32917.96,39954.496,47380.848,
3864,518.3481619864732,10.243186,,,,,,,,,,,0,0,0,0,90947.33,87178.32,103120.66,113223.67,88716.89,104983.914,135022.08,132968.0,144791.08,87498.97,87851.94,85829.79,
7412,518.3692086556664,13.8248625,,,,398,,,,,,,9330.611,0,0,0,692720.56,703422.2,588562.75,560030.7,712155.1,618223.4,8459.281,6976.027,6547.7046,0,0,0,
7455,518.4057071841877,13.854362,,,,33,267,[M+NH4]+,,3,7455;7456;7454,500.3717,0,353120.47,396609.22,424631.88,6648.5723,8183.668,0,0,5728.6367,0,10154.718,9660.25,11597.176,4331.7656,3352.3965,5637.7617,
7539,518.4057498822699,14.514055,,,,,,,,,,,0,140425.67,147854.83,142409.44,11474.047,9068.808,0,0,11201.721,0,22200.336,19894.957,24883.299,0,0,0,
5082,519.3474192348449,11.702451,,,,14,,,,,,,0,0,0,0,2245.144,4236.6914,0,0,0,0,31228.076,32434.412,30724.105,163130.84,157579.3,174475.9,
1138,520.3332275329956,5.9927354,,,,290,,,,,,,140697.08,50462.46,44552.484,49242.742,443052.3,420944.47,403239.8,332214.3,422159.1,356852.06,519161.72,463457.38,464976.03,615938.2,625532.3,605640.8,
7649,520.4362593479257,15.632399,,,,,,,,,,,0,408793.9,0,313288.28,177699.64,108333.695,0,436471.75,0,0,0,0,0,394817.1,390247.94,95357.92,
7661,520.4363243679944,15.678577,,,,,,,,,,,389792.97,186077.94,422137.8,0,452074.25,415644.12,369213.78,187145.2,361589.56,376838.94,340589.5,323755.78,353354.5,101979.18,145384.5,326689.47,
4407,521.1588920543395,11.018341,,,,,,,,,,,0,0,0,0,42280.95,33478.32,47712.055,49757.203,36170.35,49251.637,30989.898,32158.602,27958.182,31514.064,19892.92,19306.248,
7404,521.3457036797089,13.824717,,,,,,,,,,,0,124397.734,129616.7,134924.02,0,0,0,0,4353.8916,0,18833.07,21211.16,12768.496,13327.436,14347.417,16216.379,
7165,521.3459173004562,13.31789,,,,162,,,,,,,0,78884.81,84375.59,113381.9,8822.381,4874.6826,0,0,4713.041,0,15978.533,17945.152,16819.506,16977.729,0,27384.023,
6176,521.383219929606,12.556857,,,,86,,,,,,,0,130854.63,130419.91,121633.12,5158.9766,6213.9775,0,0,4791.43,0,5119.97,4395.812,0,0,0,0,
3140,522.3428294083913,8.559882,,,,,,,,,,,0,0,0,0,97005.39,101147.47,94180.12,94594.89,111246.07,92962.75,167972.34,159668.45,156651.1,273399.03,276433.1,278354.16,
4802,522.3431814599651,11.446515,,,,200,,,,,,,0,1861.0842,0,2125.3157,158026.31,127342.586,89176.305,102393.14,127674.73,93988.1,12067.357,12443.62,15684.455,2645.642,1806.4576,1918.8604,
5294,522.3563471506783,11.938943,,,,,,,,,,,0,443704.47,386759.72,403641.12,9091.787,9183.966,0,0,4703.8784,0,24778.797,24143.566,26855.996,0,0,0,
7329,522.3767043780272,13.597104,,,,331,250,[M+Na]+,,3,7333;7334;7329,499.3875,0,49227.895,67041.06,73118.27,3539.9338,5255.646,0,0,3769.2583,0,9400.653,8122.578,6449.515,0,0,0,
7691,522.5972916822626,15.872384,,,,,,,,,,,0,10534.111,4718.7324,6234.7876,0,7890.4414,394391.1,8221.663,279984.06,15539.991,181312.22,371331.22,5488.581,5417.876,2603.6484,365931.2,
7397,523.324187534619,13.826894,,,,,,,,,,,2809.7188,0,0,0,174170.77,183472.03,133776.0,116057.734,207556.89,156856.48,0,0,0,0,0,0,
7090,523.3258544870799,13.223172,,,,475,,,,,,,0,0,0,0,27343.248,22886.027,18639.158,15869.417,26788.71,16342.117,42181.938,43505.086,45051.7,104585.47,137514.22,87809.9,
7456,523.3610738769366,13.860506,,,,33,267,[M+Na]+,,3,7455;7456;7454,500.3717,0,294774.25,309013.94,325636.94,4244.6855,5135.984,0,0,9445.376,0,16014.117,13826.71,10590.482,0,0,2954.046,
7540,523.3611038582467,14.514055,,,,,,,,,,,0,35428.72,35015.62,34198.09,4075.7031,3174.501,0,0,5666.25,0,10395.535,9594.68,8132.7837,0,0,0,
3962,524.3428542723071,10.408238,,,,,,,,,,,0,44431.32,29620.055,17116.543,0,0,0,0,0,0,0,0,0,0,0,0,
1133,525.2885948808126,5.9929357,,,,,,,,,,,7248.4287,2476.5044,0,2788.8938,57335.484,69116.32,74193.76,54254.914,68669.34,59527.26,91176.99,88526.17,82477.836,126009.33,122580.44,125844.62,
6449,526.4311292655665,12.73849,,,,,,,,,,,264328.44,191058.64,213720.48,189395.8,215037.05,181588.38,159815.95,200803.84,147300.58,148399.45,154990.61,171365.31,209239.02,187560.22,171986.48,189329.27,
6915,526.4313517360772,13.055162,,,,215,215,[M+NH4]+,,2,6915;6903,508.3978,919080.2,759533.75,753248.7,766919.4,714590.7,694595.5,794874.56,868542.1,755324.4,801213.3,757296.0,652874.3,695818.2,816414.75,832436.25,840447.5,
41,527.1587059657371,0.77766895,,,,,,,,,,,0,92598.41,123907.88,105089.24,76719.68,80012.72,76805.38,79002.31,87917.875,88419.03,115995.195,109582.19,122998.03,98456.22,141757.95,128420.42,
3942,527.2833377730927,10.402041,,,,,,,,,,,0,142903.39,176704.67,133954.83,0,0,0,0,0,0,2090.5674,0,0,0,0,0,
3878,527.2839021662405,10.273565,,,,508,,,,,,,0,434555.34,452816.2,439824.5,0,0,0,0,0,0,0,1940.3555,1823.584,0,0,0,
3823,527.2839095484749,10.137464,,,,182,,,,,,,0,209711.4,179816.42,192277.52,0,0,0,0,0,0,1697.9331,0,0,0,0,0,
6236,527.394177214158,12.591666,,,,,,,,,,,0,99856.78,106653.42,106686.02,2192.25,4589.0435,0,0,5124.537,0,0,0,0,0,0,0,
7324,528.3355858731087,13.572654,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6392.4272,10768.823,9975.072,33692.508,73813.07,37050.32,
7381,528.3899762311605,13.744027,,,,,,,,,,,0,39407.438,37760.855,33127.37,0,0,0,0,0,0,22233.016,16234.693,14927.45,162568.28,0,0,
7363,528.3900657694479,13.670012,,,,,,,,,,,0,112751.79,42939.664,107192.02,2342.6323,0,0,0,2120.6091,0,20483.17,26253.414,13635.359,44616.973,193181.33,43142.14,
7228,528.4986083713007,13.443218,,,,327,,,,,,,0,557225.5,900099.75,0,0,341019.9,760362.9,573006.44,388096.5,132540.47,0,117538.93,469223.97,0,132043.95,347567.34,
6006,528.49864877496,12.473348,,,,,,,,,,,0,260508.28,9253.1,0,0,31760.605,25819.879,1207889.2,0,0,0,2127.2646,923120.44,0,0,47929.375,
5794,528.4988857633934,12.335672,,,,,,,,,,,0,1152616.0,0,0,0,0,0,141548.97,0,0,0,0,84856.086,0,0,13445.908,
4770,529.2979803479074,11.414393,,,,,,,,,,,0,41127.137,40151.324,40469.883,0,0,0,0,0,0,0,0,0,0,0,0,
4423,529.2984574380804,11.018704,,,,,,,,,,,0,78082.5,77323.73,74224.78,0,0,0,0,0,0,0,0,0,0,0,0,
4570,529.2984664994689,11.18736,,,,,,,,,,,0,43444.49,43110.918,38590.242,0,0,0,0,0,0,0,0,0,0,0,0,
3968,529.298537446235,10.441912,,,,,,,,,,,0,290595.6,206336.73,191422.55,0,0,0,0,0,0,0,0,0,0,0,0,
4310,529.2986231402356,10.872249,,,,,,,,,,,0,100437.96,106310.414,108433.97,0,0,0,0,0,0,0,0,0,0,0,0,
4150,529.2988506796611,10.65604,,,,384,,,,,,,0,112960.6,122812.77,126961.74,0,0,0,0,0,0,0,0,0,0,0,0,
4228,529.2988783473467,10.7552595,,,,,,,,,,,0,84464.54,82894.086,82444.25,0,0,0,0,0,0,0,0,0,0,0,0,
4069,529.2989053205782,10.575844,,,,,,,,,,,0,129881.625,110022.79,191235.75,0,0,0,0,0,0,0,0,0,0,0,0,
3716,529.2990490557405,9.915433,,,,,,,,,,,0,43918.266,52523.914,49043.293,0,0,0,0,0,0,0,0,0,0,0,0,
3755,529.299207801279,10.0134735,,,,,,,,,,,0,119682.97,106738.12,110664.46,0,0,0,0,0,0,0,0,0,0,0,0,
7284,530.4051727505839,13.474791,,,,224,246,[M+NH4]+,,2,7284;7296,512.3719,0,29580.307,29629.154,29387.406,11206.934,7350.207,2560.9329,2166.7603,13071.467,0,27280.89,24923.48,27890.762,397482.0,365742.38,395070.0,
7501,530.4055123506838,14.105408,,,,,,,,,,,0,358652.75,348550.53,447733.75,28052.496,23447.988,0,0,25590.768,0,112998.63,99491.63,122177.195,106483.03,80033.266,63232.223,
7448,530.4055539186635,13.846675,,,,481,265,[M+NH4]+,,2,7457;7448,512.3715,0,102060.484,38960.598,105556.09,12786.292,11457.122,5717.135,5007.4116,6970.9043,5097.202,174799.95,37499.402,77925.42,341131.62,86558.44,281575.2,
7510,530.4055630747475,14.140176,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,66766.805,131413.45,58882.707,
7472,530.4055744788313,13.913696,,,,,,,,,,,0,22205.068,22120.613,32747.281,0,0,0,0,2476.851,0,10835.371,0,25907.18,123930.2,315557.4,120018.95,
5764,531.293486763003,12.310484,,,,37,126,[M+K]+,,4,5775;5764;5778;5781,492.3297,0,82746.51,85273.734,93748.66,21154.105,24361.385,14685.119,18899.312,18822.951,17143.912,34656.766,26514.531,36756.457,20593.934,16863.37,6826.5835,
4375,531.2942189925595,10.967722,,,,,,,,,,,0,35990.883,31651.203,26388.426,24658.844,30683.94,21916.533,25029.66,31844.36,28779.215,94733.01,103843.625,87656.82,32352.389,38116.027,48153.586,
3844,531.3147691249648,10.206367,,,,,,,,,,,0,85739.555,29191.045,29909.316,0,0,0,0,0,0,0,0,0,0,0,0,
6903,531.3872378793536,13.047994,,,,215,215,[M+Na]+,,2,6915;6903,508.3978,72139.4,65494.684,73838.78,72856.92,43660.344,35601.133,45770.215,52613.74,57049.28,49861.45,67604.875,62530.83,66480.1,69953.59,65662.2,59871.152,
2376,532.2963877084592,7.3038845,,,,,,,,,,,0,0,0,0,53870.516,66932.01,54790.477,53661.133,67578.29,58847.473,97730.26,89648.266,94535.67,129196.19,142445.61,147757.45,
4482,532.3480448624784,11.091613,,,,,,,,,,,0,2438.2112,0,0,0,0,0,0,0,0,16902.941,18674.795,19251.635,141783.17,137446.62,141845.08,
7579,532.4208324983548,14.799589,,,,173,272,[M+NH4]+,,4,7577;7580;7579;7576,514.3869,0,758707.5,769149.7,805461.3,92603.375,101138.21,0,0,100341.64,0,241312.77,231027.88,238440.16,0,0,0,
7687,533.2855034929127,15.839541,,,,,,,,,,,0,85095.76,95418.66,90076.266,0,0,0,0,0,0,0,0,0,0,0,0,
5379,534.3628757141493,11.980962,,,,,,,,,,,0,76069.164,83425.47,69772.17,0,0,0,0,0,0,4810.204,4426.7524,2939.864,0,0,0,
7496,535.3610167478429,14.088567,,,,,,,,,,,0,75422.01,75206.94,102471.01,9072.447,7913.237,0,0,8310.725,0,18944.664,23901.344,21041.508,0,14487.594,0,
7296,535.3617096480131,13.495701,,,,224,246,[M+Na]+,,2,7284;7296,512.3719,0,10623.92,9435.817,9820.559,0,0,0,0,0,0,9483.289,13546.076,10479.425,177863.22,197160.56,154096.94,
7530,536.1657174552772,14.377878,,,,,,,,,,,88089.79,31643.307,0,29005.25,33240.8,35215.34,70266.7,0,36637.33,0,42102.16,32771.215,28065.191,21385.668,28578.438,31021.215,
3047,536.358310314005,8.362622,,,,,,,,,,,0,0,0,0,61025.754,43947.613,42334.54,28644.016,57438.02,38197.72,40306.227,43586.9,44804.82,47050.215,44631.434,45419.97,
6028,536.3790672910184,12.476219,,,,76,145,[M+NH4]+,,2,6028;6027,518.3452,0,330644.75,343449.06,361539.22,7326.181,5755.0024,0,0,8113.75,0,34168.258,39130.605,36254.65,0,0,0,
4014,536.4106903005735,10.5128975,,,,520,,,,,,,0,0,0,0,42894.71,48423.82,40276.17,34079.28,50776.316,39436.93,61366.61,67939.734,50185.26,76621.17,73639.586,75675.63,
4735,537.2689014727051,11.3829155,,,,,,,,,,,0,0,0,0,13186.934,9799.312,6555.284,10004.041,5488.3394,10171.887,54421.184,51120.297,39093.465,51931.85,55389.406,41119.535,
4744,537.2716054697219,11.389975,,,,118,75,[M-H2O+H]+,,2,4738;4746,554.2753,0,329437.28,330060.7,307486.6,5184.065,0,0,0,5488.3394,0,20980.422,23589.184,11602.842,0,0,0,
7577,537.3760939269891,14.799589,,,,173,272,[M+Na]+,,4,7580;7577;7579;7576,514.3869,0,154011.16,169657.66,155722.62,36740.074,27915.164,0,0,35745.17,0,79238.44,81794.01,68896.94,0,0,0,
6626,537.3779426116316,12.845734,,,,10,,,,,,,0,107135.79,123505.72,96600.375,0,0,0,0,1553.804,0,0,0,1654.2495,1168.4779,0,0,
7423,537.3781053898927,13.831435,,,,297,260,[M-H2O+H]+,,1,7424,554.3820,0,31274.855,25737.459,32957.746,0,0,0,0,0,0,2657.5757,4617.0254,2219.2754,5119.367,7818.0503,10805.843,
7116,537.3784820978417,13.250604,,,,56,230,[M-H2O+H]+,,2,7118;7117,554.3821,0,107599.766,110852.67,84433.63,0,0,0,0,0,0,6095.8486,6822.0435,2783.5474,0,0,0,
5392,539.2877517069243,11.996819,,,,304,104,[M-H2O+H]+,,1,5362,556.2909,65418.18,6573675.0,1.4483168E7,7473366.0,4852.915,140292.16,9478.798,19449.54,80323.02,13908.551,137188.84,114783.76,167066.47,110534.15,79440.32,118863.33,
5593,539.2880697744787,12.1307125,,,,304,112,[M-H2O+H]+,,2,5594;5562,556.2913,66138.7,2841656.2,3201287.5,0,0,324240.16,8158.631,23284.082,314820.72,4051.5117,1384110.1,0,0,910338.25,1504097.9,0,
5479,539.2882087637596,12.071372,,,,304,112,[M-H2O+H]+,,4,5521;5494;5479;5562,556.2913,68385.516,2007606.2,4719686.5,1.6308652E7,71293.35,0,0,19683.828,0,5143.2065,2890422.8,2770192.5,2778979.0,1468701.0,85522.41,1653268.6,
5665,539.288265643449,12.212908,,,,,,,,,,,66828.12,0,0,0,298178.75,0,17331.266,33141.246,0,18027.426,0,0,0,0,471712.8,99637.3,
7749,539.2887411725986,16.054546,,,,,,,,,,,0,0,159832.42,0,0,0,0,0,0,0,0,0,0,0,0,0,
7739,539.2888425857312,15.970413,,,,,,,,,,,34630.008,36526.36,38809.61,245485.45,12645.145,169455.44,186600.81,12856.211,0,33355.8,12900.554,0,37354.35,51709.367,0,17509.238,
6177,539.3941576054823,12.557243,,,,86,,,,,,,0,219523.02,244601.9,242484.31,7588.747,12810.35,0,0,13870.735,0,11842.237,9549.943,4874.211,0,0,0,
6478,539.3942776663496,12.765705,,,,50,,,,,,,0,558898.0,502720.38,504402.88,16554.162,11869.447,0,0,14200.707,0,24914.977,20092.793,21093.262,0,0,0,
7388,539.39444811226,13.762636,,,,314,257,[M-H2O+H]+,,1,7393,556.3979,0,182234.81,194291.84,196814.67,0,2899.4294,0,0,0,0,9021.214,12622.142,10929.219,0,0,0,
7270,540.4468627303598,13.457785,,,,,,,,,,,450483.53,332830.06,328271.78,308050.44,268897.22,279830.6,305875.44,274040.47,295481.66,278993.47,287374.28,291272.38,304208.16,281893.6,285082.7,303569.78,
7326,540.4470188985401,13.5735035,,,,,,,,,,,68860.49,53586.473,75387.46,67097.22,66867.15,65826.375,57039.74,65273.184,69141.875,44493.63,114631.414,121618.98,117809.234,59526.906,61960.695,63175.598,
117,541.1743355081137,0.8015041,,,,51,,,,,,,0,3589.3882,0,3858.0396,63772.043,60340.03,67415.55,64678.168,70636.6,70939.26,105903.43,102227.42,98741.82,89146.266,97812.76,97683.98,
6032,541.3347143470994,12.478721,,,,76,145,[M+Na]+,,2,6032;6027,518.3452,0,646766.44,680143.1,787123.6,20528.713,24794.646,0,0,19394.424,0,75061.2,75162.7,61186.49,0,0,1502.9818,
7445,542.4054358874375,13.839001,,,,,,,,,,,0,24484.229,29994.984,22433.236,0,0,0,0,0,0,13439.635,13702.864,15056.963,101507.19,192808.58,139857.8,
4438,543.3141318766665,11.04083,,,,,,,,,,,0,87907.66,92191.82,62750.008,0,0,0,0,0,0,0,0,0,0,0,0,
2417,544.3123117622644,7.3593674,,,,,,,,,,,0,106191.31,126649.484,115835.96,3591.931,2142.3662,0,0,1515.7958,0,9789.484,11962.532,11166.641,0,0,0,
6545,544.3839926414751,12.803623,,,,468,181,[M+NH4]+,,2,6545;6532,526.3500,0,146299.16,149992.5,150115.81,3982.7197,2159.416,1890.4025,0,2463.4814,0,5169.1187,10743.951,16792.05,12550.496,13718.751,11769.349,
7509,544.4210245201909,14.15071,,,,,,,,,,,0,23544.867,29254.734,26291.92,9492.798,5499.5605,0,0,6976.4873,0,97957.5,33529.13,24097.54,222280.22,223542.11,82614.83,
7514,544.4211242090385,14.224068,,,,,,,,,,,0,7912.5264,17830.828,10801.961,0,0,0,0,0,0,25023.041,0,35608.812,253669.3,580672.25,267614.56,
7537,544.4212720385025,14.462884,,,,373,,,,,,,0,2743.5195,5972.4805,3155.5105,0,0,0,0,0,0,17083.48,15101.613,20224.02,76086.914,78930.2,75741.79,
7543,544.4213176035341,14.580006,,,,,,,,,,,0,8478.64,10202.009,11047.957,0,0,0,0,0,0,14085.395,13654.89,13281.747,100531.03,108106.24,90092.29,
6038,546.4000077691302,12.483363,,,,326,,,,,,,11945.354,20803.34,15647.981,17371.438,92622.77,90891.34,76932.36,77115.14,96614.336,80263.086,103473.34,121938.17,129247.45,158321.89,141571.55,157255.62,
6763,546.4000737146076,12.944218,,,,145,207,[M+NH4]+,,2,6764;6763,528.3669,0,180381.34,206857.11,160393.36,7787.302,6743.0566,0,0,5146.5107,0,22429.406,9391.652,20511.926,14634.582,10042.382,4751.4873,
7433,546.4004609563979,13.829487,,,,220,,,,,,,0,30845.621,21449.172,38408.312,28786.45,32997.047,24634.293,20623.02,29616.477,22572.912,21348.93,19162.387,20650.303,13163.616,13024.401,15420.852,
7471,546.4005689824352,13.916245,,,,,,,,,,,0,82091.88,125379.42,127808.016,9352.14,13046.897,0,0,7738.6387,0,21052.645,18063.486,21312.234,9921.065,4271.7217,8844.399,
1286,547.3325922311097,6.146609,,,,,,,,,,,22457.781,3070.0247,3090.2314,2844.3545,53969.46,61746.336,65861.555,54423.125,62184.293,61555.562,68200.32,79765.484,67128.26,76569.98,87155.484,84887.664,
1806,548.3279536952915,6.647528,,,,,,,,,,,0,0,0,0,42874.848,39948.035,34191.566,30003.629,40226.86,36904.75,57480.79,61045.53,57596.78,89444.56,87697.13,75077.27,
6514,549.3402876844418,12.794295,,,,,,,,,,,0,191088.75,224832.03,245100.38,7142.463,5186.6934,5725.7837,6771.8403,10200.598,4356.23,25194.295,21130.062,25270.697,14467.189,30198.22,6325.7974,
4499,551.2480956916206,11.113712,,,,,,,,,,,0,40520.74,39191.36,41854.32,0,2648.831,9849.425,2751.8096,10683.482,15819.523,19423.393,2439.7363,0,16880.357,16674.252,30155.242,
3644,551.251592862366,9.745126,,,,,,,,,,,0,104669.836,101822.57,102765.36,0,0,0,0,0,0,0,8057.3906,0,0,0,0,
3573,551.2526854316344,9.5923395,,,,,,,,,,,0,28442.742,23367.273,29444.645,0,0,0,0,0,0,0,0,0,0,0,0,
7469,551.3557107231521,13.916466,,,,,,,,,,,0,24348.057,27317.184,29692.117,0,0,0,0,0,0,2309.2568,2412.522,0,0,0,0,
6764,551.3567763309314,12.936725,,,,145,207,[M+Na]+,,2,6764;6763,528.3669,0,113297.695,231952.86,152989.12,2995.3352,8087.6646,0,0,5445.8916,0,17418.963,14223.486,16200.9375,13390.26,10717.004,9871.845,
3901,553.267006521561,10.327245,,,,,,,,,,,0,28908.34,32579.89,27543.541,0,0,0,0,0,0,0,0,3152.2695,0,0,12505.846,
3714,553.2670481000455,9.898575,,,,,,,,,,,0,43165.074,107474.125,50084.17,3019.0227,0,0,0,0,0,0,0,10059.529,0,0,3671.2793,
3697,553.2671234071759,9.875384,,,,,,,,,,,0,116691.05,28347.43,112503.5,3019.0227,0,0,0,0,0,4340.8726,0,4984.7666,0,0,0,
3638,553.2675931761293,9.718718,,,,,,,,,,,0,47244.09,39836.89,39049.82,0,0,0,0,0,0,3102.0056,0,0,0,0,4201.382,
3807,553.2678451568985,10.093701,,,,250,,,,,,,0,43039.496,42087.03,41538.625,0,0,0,0,0,0,5168.412,0,0,0,0,0,
3847,553.2683884471489,10.206367,,,,,,,,,,,0,37324.082,41390.59,38770.996,0,0,0,0,0,0,0,0,0,0,0,0,
3743,553.2683964997003,9.983621,,,,,,,,,,,0,43768.94,39218.547,41899.258,0,0,0,0,0,0,0,0,0,0,0,0,
7564,553.2807408020716,14.716706,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,13056.39,13128.283,14101.215,307963.44,264998.28,286037.3,
4331,553.2998155030248,10.909964,,,,288,,,,,,,0,107641.13,89537.55,88460.15,0,0,0,0,1904.5638,0,3095.8794,2359.8079,6214.9824,8274.065,1729.4167,1746.9863,
4186,553.3000728109348,10.713092,,,,,,,,,,,0,55116.734,62195.41,63557.027,2552.857,1969.2319,4498.143,0,0,0,2052.5835,2142.123,2121.8967,3939.687,2257.9348,5710.407,
7291,554.1758343294157,13.485249,,,,548,,,,,,,97976.49,231653.52,75348.664,76782.07,184986.53,256579.38,45090.11,31951.045,340577.88,42522.332,286488.47,342259.25,195500.19,25552.688,24042.73,36797.41,
