row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
37600,429.3179870938966,12.826585,,,,,,,,,,,118793.92,82258.12,89139.27,0,182247.36,196923.98,176993.25,147579.5,191990.12,178313.75,231783.1,244854.38,265747.88,230796.67,268396.9,212113.69,
37256,429.31804096338226,12.713912,,,,,,,,,,,169478.8,133104.16,145421.58,139254.33,129944.375,110447.836,0,133839.73,140785.78,112395.08,112593.83,139836.94,147362.11,130552.53,105723.27,89120.33,
35245,429.3681887566129,12.075573,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125095.195,119930.734,
6975,430.17267154231126,6.3684626,,,,,,,,,,,0,0,0,0,0,50401.35,0,0,0,0,0,0,212360.58,0,0,0,
7997,430.17267959110853,6.5396504,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,413065.72,445804.4,0,207403.19,0,0,
5048,430.17302222972694,6.0190687,,,,,,,,,,,0,0,0,0,0,0,0,156269.98,0,0,166589.92,0,0,0,0,0,
6321,430.22902018315625,6.246956,,,,,,,,,,,0,0,0,0,0,53415.113,0,0,0,0,0,53899.3,0,0,0,0,
9348,430.243591980647,6.7597466,,,,,,,,,,,0,0,0,0,88915.78,101244.23,119944.0,93079.21,125773.64,122935.375,135175.38,151739.67,144530.14,0,0,0,
35145,430.29849235355135,12.029964,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,31476.21,33831.84,33255.277,151531.3,158022.45,157470.34,
38041,430.3050520874057,12.95942,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,129633.695,105297.734,138190.39,275068.03,273282.8,275494.4,
35269,430.3176981535313,12.082987,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,25686.95,0,0,
39356,430.35331774176336,13.841016,,,,,,,,,,,0,0,0,0,31591.887,0,34212.26,26035.143,0,37339.484,70301.12,58929.6,54650.508,43261.26,47191.574,42872.234,
39067,430.35332825680774,13.499302,,,,,,,,,,,0,0,0,0,159437.39,0,201369.52,226312.55,169862.47,53925.5,230289.5,163145.22,220400.81,183858.84,229655.61,151070.67,
39221,430.3534335977037,13.691974,,,,,,,,,,,0,0,0,0,44875.176,36745.445,41462.332,30678.518,36282.777,27460.453,38322.832,35131.684,47614.598,0,22242.71,30317.531,
39433,430.3534674549427,13.97469,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,15135.271,0,0,0,0,0,
17511,431.16881712373913,7.951167,,,,,,,,,,,0,0,0,0,0,0,0,0,841248.6,1397793.1,0,0,0,0,0,0,
19492,431.16885236921985,8.255947,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,813716.0,0,0,0,0,
20944,431.1690592273905,8.479442,,,,,,,,,,,0,0,0,0,0,1129200.2,0,809106.0,1153407.8,0,0,278982.7,0,533499.5,0,0,
31235,431.2059084859793,10.880982,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332325.72,
32437,431.20598748535156,11.198514,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484616.94,
39012,431.28254366633786,13.451221,,,,,,,,,,,0,0,0,0,0,0,58106.695,0,56318.6,60735.926,120500.805,116985.75,128706.17,338562.88,345430.44,341070.7,
35876,431.30160522171093,12.304267,,,,,,,,,,,0,116591.56,128193.84,137130.97,0,0,0,0,0,0,0,0,0,0,48537.773,0,
36291,431.3016493486973,12.416378,,,,,,,,,,,0,112932.5,102344.625,103929.445,0,0,0,0,0,0,41165.137,21926.809,24220.162,91943.93,62936.098,56896.723,
11492,432.23624025972214,7.068341,,,,,,,,,,,0,0,0,0,0,152804.9,66479.69,82187.64,0,79416.21,103511.734,0,110330.125,0,0,0,
8896,432.2367176077174,6.689026,,,,,,,,,,,0,0,0,0,0,28498.246,36024.12,52561.297,0,30002.547,0,0,0,93495.945,79906.234,85108.31,
7436,432.2371068808431,6.442099,,,,,,,,,,,0,0,0,0,32986.402,47712.805,0,0,64963.56,33760.33,0,0,0,0,0,95750.76,
3190,432.2803423460118,5.609691,,,,,,,,,,,116013.57,0,0,0,309062.9,0,482122.94,400384.16,441836.5,508193.06,0,567340.25,0,720361.5,706977.0,690271.2,
29021,432.2963778139864,10.3764105,,,,,,,,,,,0,491186.56,507236.72,527403.44,0,0,0,0,0,0,0,22678.78,22047.832,0,12384.983,16710.559,
29680,432.29646396886045,10.531797,,,,,,,,,,,0,542405.56,510692.0,0,0,0,0,0,0,0,23458.22,17580.482,21273.965,0,0,0,
31523,432.2964760995448,10.910771,,,,,,,,,,,0,32245.02,26772.955,35304.004,0,0,0,0,0,0,11674.381,20506.295,0,0,16841.88,18987.207,
38884,432.33265006778964,13.371796,,,,,,,,,,,0,0,0,0,117084.05,144571.77,100570.69,126414.805,153810.88,154102.61,195541.7,210202.53,247230.6,183185.88,173424.53,188875.4,
32170,432.3470349583078,11.133618,,,,,,,,,,,0,40723.76,35451.094,39584.58,0,0,0,0,0,0,0,0,0,0,0,0,
19250,433.18491201080144,8.215566,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1813394.4,0,0,0,0,0,0,
20846,433.1850039419818,8.465241,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2014608.4,0,0,0,0,
22886,433.18509832034226,8.812744,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3216897.5,0,0,0,
22184,433.18519582631166,8.68619,,,,,,,,,,,0,0,0,0,0,2432039.8,2400936.2,0,0,0,0,0,0,0,0,0,
26131,433.185317534742,9.545307,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3995383.2,0,0,
30566,433.22188614764434,10.72962,,,,,,,,,,,0,0,0,0,0,0,1127777.9,0,0,0,1836220.2,0,698045.56,0,195939.52,2657155.5,
31704,433.2220166517274,11.006721,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,418077.0,0,0,
31134,433.2221332129864,10.853977,,,,,,,,,,,0,0,0,0,0,286407.8,0,0,0,424660.78,0,0,0,0,1048458.56,0,
2903,433.2337841560547,5.514422,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,60935.25,80106.695,65073.402,
30885,433.282294590523,10.79353,,,,,,,,,,,0,44605.754,52963.31,44238.61,0,0,0,0,0,0,0,0,0,0,0,0,
30180,433.2823185175762,10.6358595,,,,,,,,,,,0,96203.73,88834.27,111969.766,0,0,0,0,0,0,0,0,0,0,0,0,
32681,434.2934068429125,11.265052,,,,,,,,,,,0,0,0,0,0,0,44065.9,0,44009.55,41006.242,137994.16,144592.19,144185.66,604054.56,601029.8,613673.3,
27588,434.3470761646572,9.95445,,,,,,,,,,,0,0,0,0,107990.2,109597.47,0,0,86223.49,82032.68,0,131539.4,0,66438.516,0,78995.82,
28898,434.34737889788323,10.300952,,,,,,,,,,,0,0,0,0,209151.47,175653.42,112247.22,131573.56,160043.06,124884.39,0,158884.69,214059.58,0,0,81515.03,
16061,435.16394741815725,7.738278,,,,,,,,,,,0,0,0,0,2887639.5,0,2580306.2,0,0,0,0,0,0,0,0,0,
18245,435.1640347198618,8.058936,,,,,,,,,,,0,0,0,0,0,0,0,2871699.8,0,0,0,0,3399866.0,0,0,0,
13071,435.1640946202506,7.30486,,,,,,,,,,,0,0,0,0,0,0,0,0,3183558.2,0,0,0,0,0,0,0,
16833,435.1641273548853,7.848007,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3197478.2,0,0,0,0,0,0,
20583,435.16416086263644,8.421589,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3526787.2,0,0,3368176.2,4207211.5,0,
21655,435.164335533073,8.5993,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4773905.5,
10549,435.17758536702564,6.948862,,,,,,,,,,,0,0,0,0,0,0,0,61754.87,44706.71,0,0,31864.594,0,0,0,68257.18,
13357,435.17853533001716,7.33975,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,35640.9,0,0,
23949,435.20100920676776,9.030002,,,,,,,,,,,0,0,0,0,1936048.6,1039858.5,0,607317.2,2068349.0,0,0,0,2373265.5,0,0,0,
32077,435.2376770415623,11.1047325,,,,,,,,,,,0,0,0,0,179812.28,307985.84,123751.39,727168.7,309200.3,269775.72,598182.44,0,431033.75,0,1189356.1,0,
36002,435.27171810458617,12.334706,,,,,,,,,,,0,0,0,0,0,77266.44,0,0,0,0,0,96895.445,103317.086,0,0,0,
39065,435.30835054695666,13.495918,,,,,,,,,,,0,0,0,0,99632.59,42849.14,60924.67,112235.52,100087.74,104278.54,93573.97,143948.98,111270.95,149774.83,137464.94,85039.91,
39353,435.30843728013184,13.840771,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15379.557,33961.12,26682.402,32665.893,19095.582,23462.277,0,
5654,435.33271661680175,6.1378303,,,,,,,,,,,0,0,0,0,102517.7,90071.63,106532.45,91197.734,95521.09,96257.195,107181.83,113823.8,98837.516,80601.55,72993.24,84388.836,
38228,436.3391611774933,13.036113,,,,,,,,,,,141050.52,43105.75,0,0,39215.082,0,0,0,50761.137,0,38613.145,0,0,37767.67,0,37969.5,
10297,437.1572015904667,6.9168577,,,,,,,,,,,0,0,0,0,20224.863,0,0,0,0,25532.854,0,0,13489.201,0,19881.01,38536.074,
8201,437.15721465520403,6.570163,,,,,,,,,,,0,0,0,0,0,0,0,30099.402,13326.023,25993.547,0,0,16711.848,0,35172.668,0,
8853,437.15732702012826,6.682976,,,,,,,,,,,0,0,0,0,0,0,47011.78,26137.516,0,23745.316,27302.758,0,48317.75,0,48433.773,43250.168,
9487,437.15752880642845,6.7872734,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,23319.96,0,0,29684.082,
11186,437.1576342314594,7.027945,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39169.29,30371.045,
7038,437.15803585042846,6.3796763,,,,,,,,,,,0,0,0,0,0,0,0,28406.291,0,0,0,0,0,0,122846.15,94795.91,
5257,437.15831891404014,6.0661497,,,,,,,,,,,0,0,0,0,0,0,0,0,0,60682.58,0,0,0,0,53394.3,0,
12526,437.15854719917587,7.2160206,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,13672.6,0,0,30785.43,47939.242,
4642,437.1591013290705,5.933112,,,,,,,,,,,0,0,0,0,0,0,0,0,0,80955.38,167785.6,0,347158.12,0,63062.09,388135.1,
5443,437.17922925944805,6.1033053,,,,,,,,,,,0,0,0,0,0,0,0,0,0,27207.248,0,0,0,0,0,36478.777,
12417,437.19410732572146,7.2009635,,,,,,,,,,,0,0,0,0,0,0,62681.68,0,0,36921.305,0,14990.51,32856.715,0,0,0,
30227,437.233221649175,10.645001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30765.879,
3192,437.2361207091452,5.6103063,,,,,,,,,,,0,0,0,0,101565.21,0,103270.2,113578.16,92906.85,119164.625,0,127887.47,138842.5,192483.81,203071.23,242541.92,
38885,437.2872497259539,13.372052,,,,,,,,,,,0,0,0,0,54511.79,55489.26,52573.66,59857.504,71344.12,72938.875,106553.66,104931.12,88212.46,78801.12,56767.05,54134.25,
39453,437.3240810572046,14.065045,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,20950.645,0,0,
9388,438.1751005279347,6.7678494,,,,,,,,,,,0,0,0,0,0,0,278922.0,0,0,429217.03,0,0,218936.66,0,0,417657.12,
10725,438.17514630963404,6.9698205,,,,,,,,,,,0,0,0,0,0,0,0,0,149639.73,0,0,586134.06,0,0,367716.3,0,
37581,438.37896996307745,12.82122,,,,,,,,,,,230046.16,118268.805,116957.41,120071.42,128862.54,132321.92,121729.484,120531.29,148853.75,112278.95,152384.81,134519.64,139493.88,134824.17,133497.06,132176.05,
38416,438.3789834685422,13.110823,,,,,,,,,,,677531.06,708040.06,662014.3,712279.8,609323.0,531752.9,664557.4,714424.25,528842.4,631095.06,674255.7,583361.75,558101.75,568608.7,770497.4,706727.0,
374,439.141774694548,1.0403297,,,,,,,,,,,0,57896.312,0,29853.79,0,0,0,0,0,0,0,0,0,0,0,0,
50,439.14178333073414,0.76025355,,,,,,,,,,,0,3179526.0,2731633.0,3405566.2,0,0,0,0,0,0,0,0,0,694950.8,0,2130686.8,
14313,439.1733397904944,7.4814925,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,35730.32,0,0,
17735,439.17576811284965,7.986442,,,,,,,,,,,0,0,0,0,0,0,0,0,0,29286.184,0,0,0,0,0,0,
18878,439.1757741754685,8.16382,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,20441.045,52382.902,0,0,
39886,439.2102560560395,15.877853,,,,,,,,,,,0,46815.62,44585.793,55957.42,0,0,0,0,0,0,0,0,0,0,0,0,
37852,439.30409467980957,12.8852625,,,,,,,,,,,0,0,0,0,0,29649.656,36856.613,0,37840.6,0,59767.266,49832.547,48407.445,0,0,0,
15718,440.1408816432617,7.6862226,,,,,,,,,,,0,0,0,0,40665.33,0,49422.824,0,0,46450.53,93024.54,101847.97,99791.64,153276.05,141262.39,0,
6520,440.1541473887937,6.3239455,,,,,,,,,,,0,0,0,0,491242.2,0,0,389710.97,0,128109.414,0,751454.2,0,246619.5,0,0,
3422,440.15411384908737,5.6629844,,,,,,,,,,,0,0,0,0,0,0,0,0,243383.3,0,0,0,37961.133,0,0,0,
8039,440.15413063002353,6.5454187,,,,,,,,,,,0,0,0,0,0,0,0,72282.29,619247.7,0,227242.14,0,0,158934.86,0,619639.5,
9679,440.1541562648224,6.8217196,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707224.1,0,
5456,440.15418299715776,6.1072407,,,,,,,,,,,0,0,0,0,0,0,347619.25,0,0,167943.62,654240.75,0,373902.94,278136.25,443775.6,0,
2256,440.1542493921743,5.3423557,,,,,,,,,,,0,0,0,0,0,108811.55,0,0,0,0,0,0,144570.14,0,0,0,
4182,440.1543863983389,5.830499,,,,,,,,,,,0,0,0,0,0,0,0,0,0,89639.09,0,0,0,0,0,180108.16,
22888,440.2564046780278,8.812997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,54839.773,61471.25,50073.633,49794.242,54015.06,52701.85,
24477,440.2794567988686,9.155658,,,,,,,,,,,0,0,0,0,47020.97,53753.953,70071.64,43036.867,0,72938.29,58103.07,77121.73,75138.17,36324.797,43251.434,41751.625,
21721,440.27948204897467,8.607911,,,,,,,,,,,0,0,0,0,114581.516,120397.44,154513.55,112414.625,161472.2,167456.2,144361.02,143570.23,135672.27,43310.383,40896.656,47594.48,
1735,441.0520508300477,5.137735,,,,,,,,,,,0,0,0,0,388724.72,400521.53,434658.84,400485.66,411959.84,436125.1,627746.4,635117.94,623568.2,599007.9,604665.94,634153.75,
785,441.0520738737846,4.0697446,,,,,,,,,,,0,0,0,0,644814.5,618088.5,664826.9,613075.25,712621.0,658298.44,1020949.94,999620.2,933220.7,1026165.7,996554.5,1008250.94,
762,441.05219357114174,3.841437,,,,,,,,,,,0,0,0,0,1191137.5,1229825.5,1314878.2,1190851.1,1266961.2,1328917.2,1849577.2,1901894.9,1921795.4,1867920.0,1832710.0,1907018.4,
22743,441.15628574676884,8.790019,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32584.021,
21656,441.17621602915494,8.5993,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045353.2,
39275,441.32092068525424,13.814187,,,,,,,,,,,0,0,0,0,42881.434,0,0,0,0,0,0,0,0,0,0,0,
37216,441.3574958298181,12.702988,,,,,,,,,,,0,158892.53,158368.69,157840.36,0,0,0,0,0,0,0,0,0,0,0,0,
15952,442.16980915324433,7.7225456,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,90980.766,0,248124.36,
7647,442.16985532460205,6.480567,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,802170.0,0,430523.28,0,0,
7008,442.1699799560927,6.372567,,,,,,,,,,,0,0,0,0,0,0,0,0,237182.64,0,0,0,0,0,0,0,
9097,442.17005437690034,6.7207074,,,,,,,,,,,0,0,0,0,0,0,0,0,314306.0,0,0,0,0,0,214330.77,0,
13118,442.17027442391236,7.3102064,,,,,,,,,,,0,0,0,0,0,45951.047,0,0,0,0,0,0,0,0,0,470069.16,
15559,442.2078585762557,7.6567125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,425788.88,0,30919.285,0,0,0,
16522,442.20787117367644,7.806127,,,,,,,,,,,0,0,0,0,38073.035,189666.52,74984.22,214260.25,471097.34,262160.8,0,378277.03,46811.32,0,122263.2,251788.3,
21861,442.3374511919799,8.627336,,,,,,,,,,,0,0,0,0,166296.17,158493.19,171330.16,158376.44,167915.02,174624.44,204207.16,218692.58,219156.72,209241.14,204833.64,219251.23,
38435,443.33462957178983,13.115003,,,,,,,,,,,338213.78,257524.33,199495.73,250057.62,275154.94,271399.66,0,234694.38,0,0,0,0,0,226578.73,0,312041.28,
37504,443.3351821518067,12.796635,,,,,,,,,,,199497.2,93714.234,0,0,0,51066.594,98433.016,89368.664,0,0,93914.05,70566.45,87585.91,0,0,108402.5,
14767,444.1867562972213,7.543471,,,,,,,,,,,0,0,0,0,402701.94,0,0,0,42258.25,0,0,192886.31,0,0,954453.94,515801.12,
11093,444.18733213111625,7.016002,,,,,,,,,,,0,0,0,0,62468.85,0,0,0,0,0,0,0,0,0,0,0,
11006,444.24394397712695,7.0033083,,,,,,,,,,,0,0,0,0,60980.1,66170.69,69152.98,78756.09,84188.266,73160.48,91616.09,108411.73,117373.41,0,170835.31,192999.2,
37000,444.2779554320111,12.636792,,,,,,,,,,,0,0,0,0,0,0,0,0,0,27325.93,73762.266,0,0,137942.42,0,0,
38744,444.32137130394364,13.195328,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,119511.14,106142.266,99035.07,197966.77,202008.66,223861.73,
38394,444.3370249007454,13.10509,,,,,,,,,,,0,0,0,0,0,0,40358.207,0,45895.73,41594.78,48030.137,53289.027,29722.584,31149.145,51074.46,48896.043,
39265,444.3691478140719,13.781111,,,,,,,,,,,0,0,0,0,122901.32,111298.66,106961.53,0,0,0,215406.27,93793.09,210872.08,126632.1,110903.89,118979.45,
39435,444.36921832963867,13.997645,,,,,,,,,,,0,0,0,0,34960.582,0,0,0,0,0,26773.988,24169.41,0,0,0,0,
15728,445.09503847986804,7.688907,,,,,,,,,,,0,0,0,0,0,38911.004,0,36080.1,37466.242,36311.62,73849.41,67499.24,59874.51,93449.48,0,106794.2,
15801,445.1121284910769,7.6983542,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700.1875,0,
37859,445.11966833345656,12.887029,,,,,,,,,,,0,37319.86,0,0,0,0,0,0,0,0,27138.193,45959.58,0,0,0,0,
20779,445.1845963514339,8.45317,,,,,,,,,,,0,0,0,0,0,0,0,1002627.6,0,0,0,1138717.1,0,0,0,0,
21749,445.18471967357004,8.612259,,,,,,,,,,,0,0,0,0,0,1429522.9,0,0,0,0,0,0,0,0,0,0,
25437,445.18531134710196,9.3919935,,,,,,,,,,,0,0,0,0,0,456128.72,0,0,167485.6,0,0,0,0,0,0,632615.94,
29520,445.2230387160064,10.486802,,,,,,,,,,,0,0,0,0,0,0,0,0,0,743061.75,0,0,0,0,65694.32,0,
35767,445.3269608705748,12.267935,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,31226.875,0,0,0,125222.125,
33083,446.3118507315441,11.327531,,,,,,,,,,,0,404772.28,356658.3,457305.47,0,0,26781.21,0,0,21432.357,188658.02,207617.38,207958.36,251286.55,336705.06,280421.0,
33814,446.3472768267277,11.595805,,,,,,,,,,,0,0,0,0,154616.95,143119.14,153557.89,145228.64,160773.75,144978.52,61914.32,40750.15,72015.5,0,0,0,
33149,446.34731648077457,11.396981,,,,,,,,,,,0,0,0,0,27379.826,24832.527,0,26845.613,30322.54,31933.637,0,0,0,0,0,0,
39187,446.34746205828475,13.643555,,,,,,,,,,,0,0,0,0,89276.02,97126.664,132656.62,110151.4,134813.69,107034.13,159837.53,182732.89,165826.28,160221.92,114410.55,0,
20605,447.1645429670396,8.424162,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1564148.6,0,0,0,0,0,
8718,447.18371171929016,6.657574,,,,,,,,,,,0,107946.65,111915.85,108743.836,0,0,0,0,0,0,0,0,0,0,0,0,
25165,447.20158578072727,9.316485,,,,,,,,,,,0,0,0,0,0,0,0,0,567946.8,0,0,0,0,0,0,0,
34208,447.23721124319206,11.694175,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333650.72,0,
33470,447.29730592245176,11.483624,,,,,,,,,,,0,70099.05,55002.96,0,0,0,0,0,0,0,60654.348,0,0,0,0,259338.9,
33078,447.3156584892934,11.380107,,,,,,,,,,,0,109891.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24733,447.32150739204076,9.213733,,,,,,,,,,,0,0,0,0,113576.25,117806.08,108820.48,102242.84,118274.79,138379.73,108994.12,111456.586,0,22314.07,0,0,
33126,448.3106373235855,11.391183,,,,,,,,,,,0,0,0,0,0,0,0,0,51553.9,45273.266,123249.57,0,0,0,279107.6,309284.4,
14732,449.1437317464124,7.53725,,,,,,,,,,,0,0,0,0,287470.2,0,0,0,366733.66,0,0,558896.2,0,0,0,151669.23,
7787,449.1574403960938,6.5022216,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,23855.23,18252.242,0,38294.656,0,
14463,449.17863490517294,7.5015745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,545510.75,0,0,0,0,0,0,
18264,449.17963250725387,8.063281,,,,,,,,,,,0,0,0,0,2705731.0,2924004.8,2531919.2,2440055.5,0,0,1312329.9,0,0,0,0,0,
16074,449.1797261513126,7.7396874,,,,,,,,,,,0,0,0,0,0,0,0,0,2671877.5,0,0,0,0,0,0,0,
20523,449.1798589897864,8.410148,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3156477.5,0,0,0,0,
19062,449.17991743530524,8.186453,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2111320.0,0,0,0,0,0,0,
25073,449.1800266655184,9.293972,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280490.0,0,
30951,449.2161699427541,10.808328,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3307757.8,0,
36983,449.2671393154026,12.631356,,,,,,,,,,,0,495247.6,372443.75,434978.66,0,0,0,0,0,0,102380.33,122019.96,99603.0,99378.17,106896.28,72221.984,
29681,449.2762720499781,10.532593,,,,,,,,,,,0,0,50930.72,56043.68,0,0,0,0,0,0,0,0,0,0,0,0,
36808,449.2874977337542,12.572603,,,,,,,,,,,0,0,0,0,0,179881.16,0,92590.414,207615.11,169209.39,110390.56,55093.41,270813.0,0,0,0,
35301,449.28756976137737,12.092641,,,,,,,,,,,0,0,0,0,0,39774.13,48012.668,30195.303,69653.82,52985.36,0,34517.19,0,0,60371.797,54023.062,
39271,449.32496148852096,13.824173,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,54898.36,91288.61,0,0,100199.51,
27709,450.2470812757636,10.0048485,,,,,,,,,,,0,0,0,0,0,46576.02,43561.0,37588.46,52122.027,46782.63,59771.83,47468.88,0,32992.617,30389.213,0,
39415,450.3246120883253,13.930928,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,48685.812,0,45839.816,85359.53,98233.9,84296.53,
27181,450.3423836475108,9.840512,,,,,,,,,,,0,0,0,0,68410.44,77715.42,0,0,0,0,84865.88,86684.76,94230.01,52254.062,26123.951,48432.008,
13616,451.158544034759,7.382188,,,,,,,,,,,0,0,0,0,0,0,0,0,2421877.5,0,0,0,0,0,0,0,
19179,451.15868144960706,8.206173,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2282906.5,0,2252816.5,0,
15909,451.1587180218928,7.7159286,,,,,,,,,,,0,0,0,0,0,2547078.5,1802357.4,0,0,0,0,0,0,0,0,0,
14673,451.1587301669854,7.525956,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1667987.8,0,2776273.0,0,0,0,0,
17450,451.1587525103319,7.941962,,,,,,,,,,,0,0,0,0,1819811.1,0,0,0,0,0,2253003.8,0,0,0,0,0,
20751,451.15938218137717,8.44816,,,,,,,,,,,0,0,0,0,0,0,133978.44,0,0,0,0,0,0,3937500.5,0,0,
21599,451.15939034022153,8.592247,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,604847.4,0,1652943.5,3411959.5,
10312,451.1734161585755,6.9202986,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,40296.086,0,0,65285.863,0,
13329,451.1739103269016,7.3367314,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23041.525,0,
11474,451.1739646181623,7.063774,,,,,,,,,,,0,0,0,0,0,0,0,0,23237.701,0,0,0,0,0,37520.43,0,
12279,451.17477236372685,7.184901,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,23120.97,0,0,0,0,0,
555,451.19297601577165,1.4336324,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,465722.38,472648.88,434589.12,
19898,451.19514024323433,8.316614,,,,,,,,,,,0,0,0,0,0,0,0,0,2152802.8,0,2632545.2,0,2815769.0,0,0,0,
23121,451.1952742244861,8.852904,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2888229.5,0,0,0,0,
22044,451.19534271579744,8.659282,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1406242.1,0,0,0,0,0,0,
27216,451.1957955358499,9.850335,,,,,,,,,,,0,0,0,0,252387.0,0,0,0,0,0,0,0,0,0,0,0,
25569,451.1958177314259,9.419664,,,,,,,,,,,0,0,0,0,0,0,310113.94,0,0,0,0,0,0,0,0,0,
31163,451.3190053368342,10.863959,,,,,,,,,,,0,0,0,0,0,0,0,0,119128.555,0,0,0,0,114417.48,0,0,
39291,451.3421346241017,13.821083,,,,,,,,,,,0,0,0,26794.438,0,0,0,0,0,0,47982.86,0,45020.867,95867.5,74817.77,111179.49,
37505,451.3626370526344,12.796667,,,,,,,,,,,34535.06,27155.31,22755.77,23431.77,53738.266,48843.543,0,49729.383,56993.07,50215.766,79454.76,80342.25,83125.2,54355.438,65118.715,63998.105,
