row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t2_Ec_C.mzML Peak area,t2_BS_C.mzML Peak area,t1_BS_C.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_C.mzML Peak area,t1_Ec_C.mzML Peak area,Blank_B.mzML Peak area,Blank_A.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_1.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t1_Ec_2.mzML Peak area,t0_Ec_2.mzML Peak area,t1_BS_2.mzML Peak area,t3_Ec_1.mzML Peak area,t1_Ec_1.mzML Peak area,t3_Ec_3.mzML Peak area,t1_Ec_3.mzML Peak area,t2_Ec_1.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_1.mzML Peak area,t3_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t0_BS_2.mzML Peak area,t4_Ec_2.mzML Peak area,t3_BS_1.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_1.mzML Peak area,t2_Ec_3.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_C.mzML Peak area,t2_Ec_2.mzML Peak area,t3_BS_3.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_1.mzML Peak area,t4_Ec_C.mzML Peak area,t4_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t6_Ec_1.mzML Peak area,t4_Ec_1.mzML Peak area,t7_BS_1.mzML Peak area,t5_Ec_2.mzML Peak area,t4_BS_2.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_C.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_BS_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_BS_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_Ec_C.mzML Peak area,t6_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t7_BS_3.mzML Peak area,t8_Ec_C.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_C.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t9_Ec_C.mzML Peak area,t9_Ec_1.mzML Peak area,t8_Ec_1.mzML Peak area,t9_Ec_3.mzML Peak area,t8_BS_C.mzML Peak area,t9_Ec_2.mzML Peak area,t9_BS_C.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,
7802,311.2553826770037,6.0674853,,,,,,,,,,,439036.72,163156.86,404988.7,119727.19,162808.02,175196.81,109056.12,355339.75,325771.7,91873.2,187531.66,178335.98,201863.8,343922.44,296589.97,182759.1,312947.28,359125.0,327363.03,359594.8,331773.47,195280.84,180293.06,306979.1,305594.62,288669.34,124404.27,297860.4,165618.22,153030.2,154200.55,328268.16,51385.703,191071.02,345236.8,163632.0,121331.664,128328.33,305810.7,187742.06,303376.94,265231.2,298897.72,200609.28,289710.25,165836.7,160389.73,292323.7,149284.97,136135.38,277467.16,142395.19,264212.1,149820.92,134123.62,266534.72,116734.61,267200.47,221912.86,276627.75,77503.78,247791.61,247775.08,168012.12,98264.72,193778.78,177278.23,183770.75,190645.17,181186.44,122516.91,111253.65,94609.0,235528.42,100309.55,214203.3,177111.78,197453.27,178978.25,187467.31,173071.81,161509.52,
7803,399.3077732785491,6.067689,,,,,,,,,,,538738.75,523264.94,445900.88,262502.84,376685.8,517398.28,189925.58,60308.58,560103.44,532105.8,590960.94,579809.5,738524.3,649219.0,549955.6,599724.06,882431.75,687775.9,977129.9,685582.9,939379.06,694523.3,709277.9,784328.06,937655.06,948789.75,235624.83,1000440.0,773861.44,746333.3,786075.2,1010672.75,735288.44,807693.4,984333.75,762843.9,271599.3,248937.3,991057.44,778475.56,923751.4,948946.8,973415.9,711767.5,941874.25,716316.5,780875.4,911568.6,759818.1,756287.44,956539.1,721705.44,909442.8,833991.4,677965.56,930684.0,982317.2,837376.56,789494.94,833274.44,803370.0,821542.25,819003.7,708938.9,781386.7,734199.8,758591.56,791525.3,768146.8,721241.2,721853.3,683067.8,771110.44,800546.1,736931.94,784562.06,710559.5,708089.75,733693.25,708231.2,701648.0,739064.8,
7804,394.3523767550155,6.06772,,,,,,,,,,,152337.97,160884.27,203969.8,204356.55,215579.95,179714.31,201161.58,298281.16,330672.28,368908.97,286440.47,320455.2,268421.03,280067.16,353199.12,307241.72,205082.64,279380.4,225176.28,303702.88,266347.66,259065.25,269361.75,195506.53,233672.11,209159.73,205978.38,261303.89,226533.1,231772.28,225989.97,260469.3,245636.25,213342.88,257008.31,227556.8,193031.52,214608.95,233368.9,204554.36,260043.39,228768.05,239278.27,149250.58,232732.45,215892.2,237346.44,229957.28,223237.98,220256.61,232006.14,207574.67,176050.7,227089.9,190455.8,234145.11,173488.97,156619.81,156372.11,183168.28,132602.73,161255.52,164628.17,135408.2,173561.95,141335.97,136490.16,164804.95,153390.22,152399.52,195850.08,202318.44,157035.16,166396.12,161779.3,145542.19,148389.06,180896.8,155716.14,157046.08,158949.81,184939.75,
7809,450.4149026611433,6.0683417,,,,,,,,,,,321955.3,293753.34,351112.75,470249.53,351658.78,311328.66,482324.25,294013.0,661578.06,674228.7,458554.84,517453.1,456219.1,543404.75,681697.4,517118.28,482573.3,549954.44,487547.97,513636.97,559268.6,484386.34,387412.7,465044.34,469791.9,493078.56,370614.38,542091.6,432385.78,391413.9,404747.2,524633.25,446016.25,429641.06,542686.2,394047.88,344585.22,412592.7,468115.56,360621.25,476983.66,431388.0,431792.06,248973.47,459869.3,402738.78,350556.38,439322.3,379860.5,409648.53,489181.2,380764.66,327078.5,295769.66,325912.1,436218.66,323978.62,299193.9,343707.84,311211.22,302014.88,282891.3,318756.12,245577.72,383402.2,246990.73,248639.94,284782.6,229806.62,264203.06,310425.0,292099.44,294675.6,295298.1,328922.53,284369.5,277046.56,298946.06,289035.28,271563.6,280671.8,320694.9,
7810,377.32584856736395,6.0684485,,,,,,,,,,,50202.164,53144.402,54901.76,57817.625,55742.69,53020.656,56084.055,68599.86,105897.59,125407.01,96571.01,108761.16,95703.39,94684.99,123434.29,104366.63,91734.54,104666.125,86751.61,98462.74,98108.76,98298.86,101347.71,76025.125,99177.6,90693.54,66548.914,97894.96,85853.31,88684.85,92934.61,103384.91,92209.67,76740.016,102192.95,83429.016,66437.46,66638.42,85860.61,77658.09,95869.734,80408.28,96046.14,59272.33,84239.43,85475.04,115847.97,76878.53,116439.836,86809.3,95549.93,87228.62,71248.12,92006.6,67297.37,89108.82,70919.63,62514.895,61246.086,68059.47,55712.723,64034.86,57357.258,56025.164,66430.625,59858.69,56559.582,61306.883,60592.316,62529.258,82143.71,81820.445,55956.28,57787.457,59173.12,59171.645,59714.746,67975.45,57303.246,57203.754,59694.21,73776.57,
7813,371.2550080688786,6.070203,,,,,,,,,,,12632.121,0,0,0,0,9777.6875,0,0,0,0,0,0,0,0,0,0,14196.022,0,16303.746,0,14887.415,0,0,14664.722,18491.965,0,0,0,0,0,0,16988.6,0,0,17211.568,0,0,0,16773.994,0,0,15666.677,14102.039,0,16340.944,0,0,18206.062,0,0,15025.585,0,0,0,0,16301.184,0,0,0,0,0,0,11401.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7814,546.4877751913587,6.0703034,,,,,,,,,,,0,0,0,2815771.0,1984178.5,0,0,0,2094763.5,2557511.8,1149803.4,1473243.8,0,0,2183017.5,1259695.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37944.02,0,0,56677.992,0,0,27042.973,0,0,0,0,0,0,0,0,0,0,30605.686,0,25928.156,0,28189.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40465.473,57665.5,
7817,718.5374571435374,6.071403,,,,,,,,,,,0,0,0,0,0,0,69414.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395903.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44138.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7818,686.4727112900123,6.0717263,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28772.95,0,47795.223,24400.867,0,0,0,0,0,0,0,0,0,0,0,0,43596.7,
7819,378.35756010852657,6.0725117,,,,,,,,,,,34551.758,44507.926,70167.836,81487.586,0,0,123344.516,196413.78,73181.586,104905.7,36514.4,44327.375,26309.027,41270.03,70827.055,32955.04,31418.254,51042.047,19753.79,34162.844,34851.33,31417.553,0,45224.797,20880.658,23671.137,62769.14,23355.412,0,10349.723,37820.23,32827.1,32866.484,21841.232,22070.66,24151.582,54277.613,67785.01,33483.18,21700.625,29935.781,26129.734,32706.79,30980.49,31301.225,17684.74,0,36535.24,0,21927.42,30507.775,0,13140.645,0,21263.406,29423.525,20221.764,28152.969,31904.424,41664.324,36885.12,15996.609,37895.19,0,37769.918,12842.78,18901.49,11368.315,9513.635,23037.451,19547.08,15304.6875,40502.46,37493.938,37781.586,28522.57,11897.282,42623.27,26922.457,16972.684,29175.863,21589.627,
7820,355.2815724810041,6.072724,,,,,,,,,,,817385.75,735397.8,637602.56,483762.88,572992.0,722506.06,346481.16,263988.8,765839.1,692767.0,582317.2,525416.5,646097.06,838056.56,729815.4,536061.2,1070550.0,903321.5,1083235.6,866816.0,1074355.9,623460.8,658494.7,950065.1,1075598.5,1036025.2,358010.28,1083144.2,670182.56,594174.1,633394.5,1133635.5,610612.94,664966.0,1093496.6,603081.56,341218.78,234788.36,1052314.8,668391.4,1027760.44,1057291.5,1063206.6,709496.44,1035204.25,614320.0,675400.44,1028592.44,596158.5,613321.4,1010349.9,598432.75,970494.56,670442.8,553663.4,1054100.2,1078722.0,897893.4,857809.75,958496.8,888929.3,954314.3,939291.1,702704.3,953815.8,716593.56,719332.94,743186.25,727478.6,709228.5,587386.6,489741.3,878121.2,786593.8,900982.1,809424.0,710493.0,881976.4,757543.7,686475.06,693590.0,683584.56,
7822,556.3631700064885,6.0737295,,,,,,,,,,,0,0,0,0,0,0,0,0,129105.336,167542.52,82060.62,95352.74,77373.24,112978.72,168416.81,95438.56,62851.04,34749.01,77136.195,132248.39,103199.945,83449.266,70223.18,63586.516,90568.8,68129.55,0,89159.85,53955.64,48839.164,52359.21,123534.36,59793.816,60830.95,81260.984,61499.668,0,0,76004.805,39492.08,85411.016,51541.65,97237.35,0,106454.98,66116.09,41439.605,60563.81,46653.633,51493.152,82077.84,54417.58,38233.62,30413.562,0,54500.066,56820.266,0,37839.008,30526.658,22051.604,19384.273,14289.667,0,20816.062,0,0,0,0,0,37511.05,36423.992,0,0,16100.991,0,0,0,0,0,0,0,
7823,254.2474483094058,6.073943,,,,,,,,,,,0,0,0,0,0,0,0,0,12554.518,15081.59,10612.418,14183.019,14728.557,0,13460.38,11169.558,0,13223.85,11348.659,13392.051,15381.814,15465.458,0,8978.475,14676.749,13453.082,0,15249.649,12189.736,15703.325,0,12940.208,13403.16,0,18590.445,0,0,0,8388.08,0,13341.986,13108.194,15705.734,0,13631.523,13862.38,0,11081.191,14351.668,16225.691,12653.619,7860.5146,9112.615,13264.263,0,13351.651,8373.659,0,0,0,0,0,0,0,0,0,0,0,0,0,45639.81,10927.366,0,0,0,0,0,0,0,0,0,10428.19,
7824,151.09637237214554,6.074327,,,,,,,,,,,8416.083,0,0,11408.068,0,0,12901.462,34139.355,19383.309,20724.498,18562.336,19089.902,0,16545.936,19089.81,0,0,16293.926,0,17512.58,14930.53,0,0,0,0,12238.699,12730.913,17553.734,0,12929.332,14094.773,14236.65,18546.121,11221.795,0,14391.018,10479.005,0,13661.788,14388.254,16397.752,0,15658.413,0,0,14335.122,0,12719.83,14719.676,16288.834,14951.037,10673.121,0,11897.726,0,14436.644,0,0,0,0,0,0,0,6914.016,0,0,7558.5625,0,0,0,0,14983.33,0,0,0,0,0,0,0,0,0,0,
7825,235.2054061880545,6.0743723,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17350.281,0,0,0,0,0,0,0,0,0,0,17519.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7630.6553,0,0,0,0,0,0,14367.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16971.11,
7826,505.2561106746394,6.0748935,,,,,,,,,,,0,0,0,0,0,0,0,0,93599.01,0,0,39776.242,104018.586,91372.48,0,93637.3,111613.97,105518.8,89756.44,131243.5,148012.2,93135.88,46029.6,90067.57,194524.75,127981.56,0,156382.22,45427.156,32872.21,47929.375,187769.36,46342.715,91830.91,0,46914.418,0,0,84622.97,38099.562,141263.47,74676.77,87890.16,21680.285,0,50518.55,33436.81,104337.33,42291.383,84590.12,178105.81,73392.65,67027.0,36436.703,34787.508,125459.41,61315.73,53962.75,45533.85,48820.402,68395.875,46208.715,36693.832,19190.576,34066.062,40791.625,18541.857,47086.668,38882.56,37603.242,40034.31,26888.02,21563.43,17876.098,43170.977,33423.184,35843.35,30458.06,35509.684,0,0,32065.406,
7827,406.38875940502385,6.074938,,,,,,,,,,,317922.94,345573.94,383948.47,506364.94,417262.34,341710.4,670525.3,755225.4,602157.8,623449.44,303169.44,322035.9,273067.47,489159.5,622111.8,281429.75,365827.75,453091.97,358744.62,459847.28,424095.22,332154.44,267185.88,375404.6,335256.88,365621.16,249532.45,369476.8,282311.56,205443.72,217019.11,418791.4,236652.72,223221.33,380687.53,223612.3,345731.94,275469.3,357074.97,182053.3,347801.28,304816.03,353137.6,192944.67,324852.47,260393.97,200521.25,359056.62,197687.7,253489.05,351400.28,249884.78,249233.6,179729.44,212451.45,325176.56,258329.34,252010.33,271254.12,253232.38,243386.06,247570.44,281656.3,144023.14,299096.28,194750.06,190984.42,219405.28,191649.23,201764.42,197885.98,164810.05,251023.55,253569.48,268629.03,238249.8,193145.0,266163.84,219499.83,207924.64,232001.78,211252.73,
7829,352.3211000094448,6.074993,,,,,,,,,,,0,0,0,0,0,0,0,0,34223.12,32439.705,16550.936,0,48574.105,0,22977.445,0,0,0,13106.54,16032.332,0,0,0,0,0,0,13598.352,15907.26,0,0,0,30638.87,0,0,49330.8,0,24449.326,22258.445,0,23296.309,30959.432,0,0,23151.268,0,63211.016,57922.844,0,68237.07,0,19483.54,17197.69,0,0,18183.092,0,0,23711.06,0,0,0,0,0,0,37291.53,0,0,0,0,20335.857,9635.946,0,0,0,0,21666.586,0,22048.637,0,0,0,0,
7831,373.32111960474043,6.0755653,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41900.477,0,0,0,0,0,0,0,0,0,0,0,0,0,29508.781,0,0,0,0,51116.008,0,0,0,
7833,311.29360235246986,6.0761604,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68841.7,0,0,0,0,0,0,0,13605.639,0,64742.11,69514.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7834,754.6174913625551,6.0764537,,,,,,,,,,,0,0,0,333468.1,0,0,1363599.1,0,84889.81,177138.81,30948.623,44829.07,0,0,122584.22,30671.293,0,0,0,0,0,0,19521.941,0,0,0,382431.47,0,0,0,0,0,0,0,0,0,316017.84,642499.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7835,752.6019074083055,6.076486,,,,,,,,,,,0,0,0,274790.25,0,0,0,0,123043.586,0,19021.668,111946.984,0,0,0,74922.97,0,0,0,0,0,0,0,0,0,0,241153.06,0,0,0,0,0,0,0,0,0,473495.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7836,794.6502192944859,6.0765023,,,,,,,,,,,0,116824.305,0,1123910.8,0,0,0,0,0,0,225631.19,293190.25,32910.598,138099.12,0,252017.3,0,0,0,109600.91,30993.562,97542.19,118791.77,0,0,0,758123.2,0,80577.78,32645.22,56682.05,43948.105,79960.305,36303.55,49560.707,42429.69,1044659.5,0,0,25954.39,0,0,0,0,0,23463.367,18400.38,0,33516.523,22461.033,0,0,0,17009.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7838,374.3026373277777,6.076785,,,,,,,,,,,0,13883.5,12065.052,0,0,0,13366.125,0,65248.438,63584.31,32421.668,0,77149.39,19390.002,46407.746,0,31403.922,20952.17,33330.18,38341.82,21831.404,0,27915.86,26622.955,30625.594,35182.844,0,51977.22,0,0,17218.455,65899.26,0,0,104162.37,0,23871.572,0,26346.771,31715.889,76662.336,34693.46,43586.28,53340.844,32293.906,95215.68,82846.46,35147.688,78285.49,0,57092.625,31595.059,0,0,33387.766,27829.096,19979.814,51409.758,21083.076,18570.412,28576.244,19580.55,23886.281,0,93774.61,0,16872.463,0,18357.9,45737.043,0,0,17636.133,23269.24,50680.09,69587.61,0,71885.695,20204.822,0,19803.328,0,
7839,350.3261612514766,6.076868,,,,,,,,,,,51289.887,61869.87,79415.44,111384.73,99221.945,71493.61,133852.81,412419.78,118151.484,118718.586,99154.33,110268.87,89665.55,87861.984,131415.12,85186.51,66525.914,96419.7,54490.613,102967.23,76646.13,85200.195,82766.13,65089.0,66948.6,65681.84,82387.14,73998.65,75078.15,75816.74,71016.98,71669.664,74810.64,67123.16,70147.19,72860.52,80301.72,94112.17,68361.086,65562.08,74738.09,66651.45,70746.1,51533.0,63858.254,71115.625,72040.82,57382.312,61454.54,62554.586,68488.37,64108.406,56694.457,73255.28,62202.465,67333.16,53688.277,43517.01,47436.4,56631.113,39570.742,44596.97,49668.242,39560.836,51405.746,47068.04,42753.805,53088.242,47187.01,52456.64,63189.08,59281.844,47812.812,45649.03,48489.98,48563.414,42145.21,50545.145,45736.91,44861.97,47243.01,55902.918,
7843,333.29951008321314,6.078176,,,,,,,,,,,29629.555,33033.277,39281.67,38367.83,52148.832,27818.344,52249.254,198297.86,59031.71,60673.492,51147.766,10107.277,36176.02,49763.188,62858.27,40313.375,30061.05,45952.73,31121.154,35280.363,37511.633,38445.434,35375.25,28617.28,27690.23,25657.787,46751.164,28449.654,0,28733.527,28898.166,37183.71,40210.19,26389.312,27669.389,31347.602,32694.055,0,23958.785,23331.67,25954.027,24103.234,31808.504,0,23964.426,35630.96,8274.164,23986.459,26972.934,25777.95,25625.512,31628.67,18888.518,22950.03,0,23374.705,12310.587,24936.902,0,26823.795,23569.229,0,20806.535,15009.437,24346.291,24558.787,22807.148,27320.059,19913.889,27494.227,12572.355,18513.717,14288.234,0,25920.16,0,26097.17,18280.197,0,25215.7,0,26819.537,
7844,288.2894162306311,6.078357,,,,,,,,,,,0,0,0,0,0,0,0,0,21212.576,56698.16,14423.904,0,23020.117,51799.484,23023.34,0,0,0,28701.574,29853.803,56973.51,26116.307,0,0,29967.299,27753.303,0,30608.336,0,36591.375,0,45238.95,23898.986,0,0,0,0,0,0,0,48037.77,13956.06,58662.15,0,54801.7,0,0,0,0,0,30378.535,0,0,36871.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7852,303.2315343584222,6.0809593,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,85051.46,0,0,0,0,0,359301.84,43684.14,148885.78,0,0,0,0,0,400648.22,21928.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9546.017,7607.2188,0,0,0,0,7160.955,0,0,8124.3223,0,32705.281,0,8670.298,0,0,0,0,51970.453,60597.727,137602.38,0,0,0,0,141653.73,95913.5,0,0,0,0,0,0,0,89561.086,0,0,0,0,14332.496,0,
7854,425.41028724289436,6.0824914,,,,,,,,,,,0,0,14618.221,0,18728.023,0,0,35919.25,76601.25,86439.36,27145.404,0,18516.291,0,71272.39,0,12712.254,0,0,34475.094,0,0,16442.627,13264.34,0,0,0,16147.201,0,0,0,29358.836,0,0,52970.625,0,0,0,0,0,28774.611,0,13918.027,0,0,47926.52,37443.48,0,40332.01,0,18807.803,0,0,0,0,0,0,0,0,0,0,0,0,0,38402.953,0,0,0,0,15860.516,0,0,0,0,0,0,0,19945.477,0,0,0,0,
7855,461.28659722542164,6.082594,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,31830.113,27143.797,9158.011,0,0,24199.328,0,0,0,0,0,17889.033,10591.828,0,0,0,14956.981,0,0,19221.15,13239.645,0,8768.818,11589.773,0,14689.482,11180.607,0,0,17481.455,0,0,0,0,0,0,16615.271,0,12370.921,15538.27,0,14145.154,0,9931.402,11307.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13435.131,0,0,0,0,0,0,0,0,0,0,0,
7856,1060.6512015585354,6.0826516,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,14926.197,22186.45,19004.672,0,0,17751.717,0,0,0,0,0,20550.295,19200.227,0,0,0,0,0,22859.2,21070.316,21073.771,0,27208.24,23047.348,0,0,0,0,0,22649.355,0,0,0,0,0,35358.977,0,0,19493.87,24856.652,0,23754.822,0,0,24905.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7864,662.5000314511086,6.085069,,,,,,,,,,,0,0,0,173793.17,0,0,0,0,0,35760.816,0,0,0,0,63908.793,0,0,0,0,0,0,58148.477,0,0,0,0,76256.2,0,0,0,0,0,0,0,0,0,66763.22,83243.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7865,1038.6718026611843,6.085113,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,19620.746,0,0,21492.71,0,0,0,0,0,0,22020.271,0,0,0,0,0,0,0,17036.0,0,28518.736,21718.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26389.45,0,22841.83,0,0,28801.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29479.125,27462.074,0,0,0,0,0,0,0,0,0,0,
7867,780.6342627899179,6.085604,,,,,,,,,,,0,74452.0,307728.53,0,0,0,4547272.5,0,287215.2,0,251975.77,306632.06,50707.535,288636.53,0,104628.33,38993.46,274394.72,20206.367,49411.684,98067.55,109833.66,40980.79,0,0,0,1293179.5,0,94263.21,47099.906,57146.48,26418.766,91045.13,39887.316,37303.06,97398.81,1041819.06,2391419.8,0,23402.52,0,0,0,0,0,25008.172,34497.47,0,18117.398,39393.49,0,20623.652,0,15511.79,18689.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19361.75,0,0,0,0,0,0,0,0,0,0,0,
7868,311.25541465924977,6.0858235,,,,,,,,,,,0,252938.36,0,183175.06,236384.8,265822.5,144529.83,0,0,177751.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92117.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174250.52,0,0,0,176843.95,0,0,0,174981.52,0,0,0,0,0,0,0,163214.03,0,157636.05,0,0,0,0,0,0,0,
7870,507.14005299217973,6.0865493,,,,,,,,,,,18319.332,0,0,29016.53,20180.64,19931.395,0,58032.91,0,28688.592,20910.713,20880.188,0,17754.447,26042.156,20055.064,0,0,0,0,0,0,16341.605,0,0,0,0,0,0,0,0,17766.814,0,0,18732.182,0,37058.35,41410.42,16428.021,10422.633,0,0,0,15744.276,0,0,0,0,0,9182.992,0,0,0,0,0,0,0,18006.129,17472.695,0,0,0,0,0,0,16184.225,16121.94,17109.5,0,13960.59,0,0,0,0,17238.523,0,15549.076,0,0,18386.535,13745.434,16543.516,
7873,768.633580055379,6.086778,,,,,,,,,,,0,0,58489.17,462389.47,258390.4,0,0,0,0,232907.69,107728.49,58358.785,24949.055,0,0,118715.836,0,64951.848,0,0,0,23941.695,44169.332,0,0,0,266428.1,0,24205.715,0,0,0,19906.266,17044.861,0,0,389993.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7875,766.6178132774377,6.087124,,,,,,,,,,,0,0,0,0,0,0,310675.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24032.121,0,0,0,0,0,0,0,0,0,50282.066,66140.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7876,328.2843069549117,6.0874453,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11741.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15766.8955,0,13699.309,0,0,28926.035,19265.0,0,0,0,0,0,0,0,0,0,110095.45,39697.92,66616.164,
7878,414.32131584151324,6.087521,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11225.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52230.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12914.629,0,0,0,0,0,0,0,0,
7880,219.1739752774684,6.0875506,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45219.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7881,423.3209443367502,6.088285,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212946.62,0,0,0,0,0,0,0,0,0,157900.55,194272.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
