row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t2_Ec_C.mzML Peak area,t2_BS_C.mzML Peak area,t1_BS_C.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_C.mzML Peak area,t1_Ec_C.mzML Peak area,Blank_B.mzML Peak area,Blank_A.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_1.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t1_Ec_2.mzML Peak area,t0_Ec_2.mzML Peak area,t1_BS_2.mzML Peak area,t3_Ec_1.mzML Peak area,t1_Ec_1.mzML Peak area,t3_Ec_3.mzML Peak area,t1_Ec_3.mzML Peak area,t2_Ec_1.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_1.mzML Peak area,t3_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t0_BS_2.mzML Peak area,t4_Ec_2.mzML Peak area,t3_BS_1.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_1.mzML Peak area,t2_Ec_3.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_C.mzML Peak area,t2_Ec_2.mzML Peak area,t3_BS_3.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_1.mzML Peak area,t4_Ec_C.mzML Peak area,t4_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t6_Ec_1.mzML Peak area,t4_Ec_1.mzML Peak area,t7_BS_1.mzML Peak area,t5_Ec_2.mzML Peak area,t4_BS_2.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_C.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_BS_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_BS_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_Ec_C.mzML Peak area,t6_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t7_BS_3.mzML Peak area,t8_Ec_C.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_C.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t9_Ec_C.mzML Peak area,t9_Ec_1.mzML Peak area,t8_Ec_1.mzML Peak area,t9_Ec_3.mzML Peak area,t8_BS_C.mzML Peak area,t9_Ec_2.mzML Peak area,t9_BS_C.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,
11199,1399.99140410231,7.7199078,,,,,,,,,,,10124.291,6520.143,1995.1085,614839.2,4515.7188,1580.1135,23293.18,38661.305,4111.3477,12248.325,454166.16,6107.7773,8770.372,3768.7144,129103.91,8622.838,3775.5122,2494.033,1631.3501,6571.6006,3006.129,4306.377,1064.9548,1367.9008,5121.211,3500.2166,1130226.5,4330.976,2240.4465,946.36743,5269.567,4694.6343,2271.2534,1008.2273,4266.2476,299536.7,11004.698,9654.316,3708.9885,2709.775,921.33704,0,1470.7933,15320.596,14049.241,1162.312,2655.0664,3906.02,134413.69,160611.45,11256.324,11440.674,0,1458.7872,0,0,0,0,1784.4797,6950.031,2504.4697,3027.4885,14317.309,0,29311.305,28075.08,769.2684,4538.7847,13828.664,25273.18,0,0,47507.49,0,1462.7363,5469.6094,0,5539.147,2404.5212,38631.4,32643.932,18660.96,
11200,896.7961822090685,7.7122674,,,,,,,,,,,93742.36,64849.246,84211.37,13643.092,35029.703,44096.11,1216.7871,0,46424.16,14913.35,8921.549,32530.592,90520.32,79859.82,3471.7893,62391.38,65332.727,84832.31,81707.81,89044.01,89932.39,86187.97,73594.29,46778.152,81523.36,42291.64,3255.2278,56067.344,90323.33,44320.27,22905.629,52563.594,78133.91,93258.664,42794.062,78405.68,11932.6875,6011.4136,89237.734,91350.914,76171.91,87355.6,34673.953,90659.86,88082.33,37190.457,89822.16,96431.14,34562.75,25939.676,74967.7,68077.9,41099.977,89761.875,75599.9,88039.65,93176.945,83677.73,85426.5,60426.28,86343.75,47541.145,55176.85,79724.34,53488.9,90598.18,77438.83,27573.621,53239.547,77100.984,6589.4697,82979.19,51166.195,85902.234,92618.89,24705.547,40540.04,52974.695,37446.246,17899.08,40704.633,26947.494,
11203,657.3630868378498,7.6962876,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7651.7827,10516.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11205,816.6305808080986,7.6981225,,,,,,,,,,,0,0,2567.442,32905.63,7670.686,0,0,0,24855.648,13488.604,5320.8735,6857.158,0,1167.3434,51290.547,11778.554,0,1291.2642,0,1056.2249,0,0,0,0,0,0,49273.926,0,0,0,0,0,0,0,0,0,23104.098,16184.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11207,1317.2912549967805,7.709685,,,,,,,,,,,0,0,451404.72,2811.0374,8226.747,6023.7856,0,0,1697.9545,1233.769,76649.305,82058.31,0,35340.94,3092.2637,62106.355,0,437586.47,0,64029.105,0,0,0,0,2720.2236,0,0,1693.8768,0,916.443,0,0,0,0,0,0,830.47705,0,6092.937,1410.9674,884.2355,0,1341.2477,0,0,687.10803,4450.376,2506.611,5365.063,2134.4092,0,1760.375,0,0,0,0,0,0,661.98254,0,0,0,0,0,0,0,0,824.1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11210,1110.7881034766272,7.7343264,,,,,,,,,,,89400.945,78949.6,61630.652,1772.6343,37725.234,57720.918,0,0,18384.166,26115.441,21371.092,48534.094,137336.58,62802.63,10703.96,64506.844,97833.164,72211.34,105156.69,80227.836,52335.39,81710.75,42764.562,99445.24,97663.98,60237.508,0,100323.27,93356.58,87170.734,70943.05,91415.87,91675.734,61965.18,63877.504,86037.016,903.4419,0,54874.918,99960.09,47768.633,44648.41,58474.484,46743.984,112669.84,291589.06,108821.79,49853.457,78412.91,367954.53,108058.35,105214.37,59970.895,93871.6,96297.95,114919.03,62109.453,66806.25,82317.62,63716.055,53843.598,74349.75,25552.748,97271.03,76084.56,44525.977,15973.233,79455.82,51432.29,78409.48,48187.418,111581.37,33315.02,76574.21,46438.734,57078.992,41248.176,84296.39,52587.29,65680.734,69557.125,48391.51,
11214,399.3077070687463,7.691863,,,,,,,,,,,69419.84,74281.77,25198.523,36504.81,30943.395,373614.25,6660.177,0,273970.66,18799.283,38050.727,93152.2,33472.7,28108.396,7336.3057,59584.88,73284.37,504334.94,71072.664,135925.58,69866.086,63290.727,71431.54,67941.555,70734.0,76094.82,4765.079,7022.8994,67679.47,13525.18,81590.28,52709.27,75754.87,19911.195,592900.6,33020.65,22926.117,34784.414,410638.4,24196.564,80136.445,28133.922,34995.617,53146.586,80310.64,78164.84,25912.39,21376.975,27938.979,73321.516,85222.19,77083.54,59779.867,615863.7,55153.85,26500.768,27274.912,7306.292,75884.62,314880.78,61860.18,23512.895,50999.527,26409.822,51080.043,75763.88,68882.16,76082.305,375425.38,77103.37,15359.23,75642.15,53116.926,516003.16,76946.71,463404.3,342257.88,38168.11,21458.473,73749.37,46067.977,54464.88,
11216,1226.3019161300697,7.6932592,,,,,,,,,,,0,0,0,5293.9736,1297.2678,0,140923.28,0,158080.77,61734.715,0,0,0,0,54922.773,0,0,0,0,0,0,0,0,0,0,0,154346.31,0,0,0,0,0,0,0,0,0,97938.93,290813.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11217,357.26098408158714,7.687122,,,,,,,,,,,52036.55,59679.33,137598.39,19526.37,25348.61,23631.912,94023.25,1848.8373,64088.836,31713.648,71325.33,62882.906,40741.66,43093.246,14617.578,39790.723,53294.523,67438.78,66282.8,178459.12,47052.793,69460.03,65004.508,8957.062,59084.387,42413.36,37088.36,63133.71,41506.06,66526.08,62170.1,69167.16,69233.13,45993.867,64670.617,37067.492,84281.03,49065.395,61359.844,17681.633,60300.645,58365.71,57949.45,35314.844,35501.01,22594.408,64804.258,58461.56,21536.44,22573.305,31309.43,62244.07,35682.758,30950.877,168928.2,27158.018,60159.445,54569.023,28927.69,51103.46,49262.742,21495.06,36709.633,27097.688,14821.148,65855.4,32713.434,30068.719,41560.203,59657.312,69943.8,60954.965,46178.676,43433.4,68298.85,96021.766,59498.29,88754.7,34090.59,16031.488,34616.14,15771.842,
11219,265.9621939545226,7.7161517,,,,,,,,,,,97425.22,102880.23,762010.8,45350.973,693775.8,84321.46,214573.48,5049.334,96931.68,82454.12,100327.96,99494.41,108396.664,102510.64,95280.1,102149.62,105017.65,15995.684,109758.71,714936.75,106861.21,105463.37,107302.555,799006.7,107428.3,38222.242,38076.906,107596.87,40279.55,110965.14,711360.8,75213.266,716431.56,109151.94,103961.66,132168.14,64649.73,37209.414,799895.4,10857.279,765004.94,76675.53,109183.29,46568.13,111541.06,110942.984,742698.9,112758.06,56585.29,77756.1,105972.414,114347.09,90159.37,116179.914,110261.31,115610.12,89193.14,85276.18,701366.7,97571.62,88706.64,91839.664,93273.65,43779.52,643840.7,89656.55,53874.99,45280.777,275515.12,65074.55,38512.727,108350.89,40797.992,75152.68,722941.75,702171.7,85660.766,98282.49,89992.98,14622.69,286292.72,88923.875,
11220,413.3230195665191,7.696834,,,,,,,,,,,16594.908,34191.3,19561.178,4567.3784,9509.3545,13751.06,2477.1365,0,32504.26,1489.6321,4843.293,15275.418,16263.42,31926.596,4773.7666,12283.081,15320.77,25385.086,12360.063,22761.7,30095.22,8791.285,35748.668,23204.363,45741.332,43093.254,1574.917,3944.414,7750.8438,29206.145,73201.97,25301.645,31466.906,23319.863,39766.67,33780.93,5501.366,1008.7706,48313.668,28675.715,47648.543,25335.043,186357.89,21109.404,95051.71,32974.79,30142.645,30177.162,12478.299,28458.357,47098.51,27042.611,29412.043,31959.26,24874.693,72029.305,41429.55,7904.3984,152072.58,19190.332,32832.312,8447.866,33896.25,42208.316,30731.148,9787.865,16010.089,4143.285,13212.552,15143.992,32761.738,62106.277,10784.876,40122.7,153644.81,38890.703,38806.28,14478.972,16905.76,4876.87,6212.752,21381.02,
11221,546.8307373937658,7.67162,,,,,,,,,,,6760.4097,6627.6133,3700.228,9942.905,28331.416,16557.334,12371.15,537.4661,24743.057,43638.184,2694.103,25299.264,15237.638,14475.633,24641.172,15213.303,24054.72,26241.846,18209.557,24178.4,19837.373,14711.604,5608.005,5163.938,9513.196,2778.183,7916.5566,16530.113,9730.607,12040.0625,4634.717,32701.748,28130.936,6404.6953,24516.66,17373.488,12885.604,26925.635,9114.939,7464.028,10804.054,8903.411,9454.298,16815.264,14703.807,4294.4297,4718.835,4775.5166,7496.175,7077.6924,4557.319,15958.924,23102.781,11085.114,3994.7593,12676.409,23450.137,15246.459,29172.389,10477.439,19144.771,11386.208,5011.798,13620.852,13724.51,32940.86,11901.63,7123.2593,5259.26,20792.004,8216.637,2691.788,16764.14,19511.602,17642.115,17104.324,11013.712,22727.64,21114.928,16707.0,5691.994,11405.347,
11222,974.8125104004027,7.741859,,,,,,,,,,,157762.95,151557.88,122068.42,22706.707,94061.01,136900.72,846.54724,0,86114.95,69017.82,100524.74,101081.75,105333.6,126967.25,73859.96,106113.14,161243.92,122367.93,165729.62,141947.52,150314.0,151018.94,141697.19,117904.07,86674.484,171922.19,1707.1038,172073.98,155990.38,172707.92,169803.47,151944.28,157329.25,161319.08,150650.75,55926.3,22571.223,4088.819,74602.76,170816.92,189524.1,184961.34,148785.47,38181.57,159616.3,172070.11,174315.53,173061.48,84308.87,119050.22,185593.56,188951.92,26117.654,196297.39,180244.12,197648.94,81755.555,121679.31,129698.625,127529.78,116368.47,125132.98,125271.49,108353.36,102258.9,91947.45,105248.945,132102.7,126045.125,115060.77,155658.4,180534.08,123109.125,140207.5,141242.02,146817.9,111854.31,141587.98,194364.17,110811.695,130342.23,132748.17,
11224,674.3895708151225,7.6962876,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19186.262,34976.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11225,730.4519271074719,7.6937814,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431.4243,0,0,0,0,0,0,0,0,0,122932.88,231092.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11229,692.83434760034,7.709095,,,,,,,,,,,161945.47,167485.28,159266.69,59024.78,153745.45,156002.95,25527.568,0,145153.25,120600.336,161256.33,150938.66,166372.08,162230.48,701755.1,149801.03,156598.0,163771.31,162606.84,168625.4,165193.4,164576.28,161820.78,166822.4,157189.8,157715.58,65065.42,88747.93,161382.1,163431.56,156192.02,161258.94,163234.25,158107.17,165597.12,69945.6,43581.87,24328.215,168086.05,165175.17,155500.62,165211.03,162677.88,125610.8,158409.1,159456.16,161642.36,119482.516,111145.65,150471.28,138017.6,147574.77,165043.61,163925.05,102713.2,162023.8,174438.23,170984.97,154359.9,97507.33,166786.55,113992.195,168601.75,162816.0,161182.95,182119.7,167131.38,160203.45,446829.2,165718.69,153713.42,118333.3,16052.175,158095.45,158561.62,164304.72,468662.34,157095.44,143495.38,140740.77,153566.48,152135.89,
11230,722.5263395197857,7.7212515,,,,,,,,,,,9529.796,6787.203,3797.7563,76265.83,2814.4353,4548.747,7523.58,12600.993,8102.524,3309.6426,75011.96,6034.2324,6357.0645,4820.4067,38949.227,4587.3716,6809.3647,1367.844,823.7843,6934.451,6522.542,6334.699,1249.3467,4037.8643,5733.0713,2482.1123,55407.484,3158.8137,4355.38,3989.7922,3452.1792,5508.941,3397.968,1041.4563,2746.6924,58556.805,3416.107,4542.866,1422.739,3204.3792,777.10376,3825.1445,3570.3486,8633.967,11880.283,6446.5996,6046.792,9400.684,34974.35,45334.28,10797.461,12237.51,488.87894,4378.2153,0,2054.705,1675.7568,1899.4534,3304.9233,11704.296,6318.0283,2906.354,19257.057,4193.339,18417.51,22170.111,2830.9028,8444.855,12013.073,23638.63,0,0,28625.57,2964.423,7466.019,6934.89,1504.8254,10170.611,7598.378,12379.893,17111.623,15786.794,
11235,1342.9264647559496,7.7081842,,,,,,,,,,,0,0,0,319009.06,0,0,4071.0618,27767.887,0,2119.5874,242379.33,0,0,0,48820.01,0,0,0,0,0,0,0,0,0,0,0,754077.4,0,0,0,0,0,0,0,0,105490.98,964.8133,0,0,0,0,0,0,2576.5889,2405.4985,0,0,0,46786.816,59073.9,1067.3824,0,0,0,0,0,0,0,0,0,0,0,4113.9014,0,4832.4604,4867.1143,0,0,850.5653,6897.282,0,0,14830.806,0,0,0,0,0,0,1982.7378,7753.15,2021.9307,
11238,416.388408639576,7.7324934,,,,,,,,,,,0,0,0,0,0,0,0,0,53519.504,12790.089,632.19696,643.95306,1041.3789,0,32675.043,60373.965,0,0,0,0,820.86414,0,856.32166,56760.59,0,0,0,0,0,0,0,899.27655,31010.34,0,0,0,0,0,0,0,948.67035,0,949.29016,0,0,843.3281,0,0,0,9023.124,0,17725.717,0,0,14413.862,0,16269.48,0,0,0,11667.8,0,0,3331.9348,19808.312,0,14896.6455,6383.4,24672.758,9747.393,21645.184,0,15701.152,0,0,0,0,0,0,0,0,743.4226,
11240,174.1276956666955,7.6994348,,,,,,,,,,,129169.305,101207.95,127502.37,56121.01,73098.49,135679.2,106148.305,34972.484,122476.06,118144.625,25690.3,131114.08,76757.336,135268.45,120827.99,122846.8,132888.05,131208.8,105501.32,131068.55,129732.63,51727.69,138308.0,88189.984,129018.94,130576.53,85416.84,127806.85,66515.586,128851.3,136369.84,139458.16,140884.66,132502.89,139551.62,124714.8,42954.38,110420.74,108074.766,134391.7,124432.875,127033.23,124247.91,129135.16,122110.86,132070.72,129804.8,129671.22,61664.97,38231.766,98722.29,124315.164,135836.03,123246.42,122119.38,126204.89,131734.12,131263.23,136830.8,138912.75,115560.81,136383.75,126588.25,131522.58,67153.69,126715.73,129383.19,129477.66,51107.344,133246.16,125568.27,119340.92,135222.84,133527.14,134596.86,91026.21,134143.64,134298.69,125748.39,124903.414,129637.49,68529.42,
11242,1001.2061281689217,7.7152433,,,,,,,,,,,214613.95,242072.06,299479.72,0,2185.7124,58646.1,0,0,0,0,32970.168,18362.809,186748.67,575494.56,0,14644.712,0,310002.56,0,127837.69,1286713.6,205336.58,150616.1,0,0,0,0,0,1015129.8,0,0,217832.77,83047.01,0,249103.94,920.50024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11243,1242.2740539764943,7.692543,,,,,,,,,,,0,0,0,1988.5283,1112.4019,0,20720.328,0,34395.152,9348.919,0,0,0,0,6602.7646,0,0,0,0,0,0,0,0,0,0,0,9558.236,0,0,0,0,0,0,0,0,0,22225.984,155305.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11244,457.3494104229023,7.7024903,,,,,,,,,,,48598.496,112296.83,30014.74,60806.71,84319.63,309504.2,9712.148,0,23856.246,45935.016,33621.13,60274.594,322291.3,53890.914,17916.328,159703.66,264835.1,338479.7,6328.593,17725.084,59675.855,49186.316,30562.617,35519.043,26876.174,65927.695,9069.983,63893.94,61484.92,44094.41,61030.7,347037.12,214614.39,313613.7,39721.66,66184.34,22890.334,15320.979,47945.65,41743.484,486504.22,178849.56,47922.14,344329.4,20715.824,256952.27,42684.855,69410.17,9253.038,35730.547,70140.62,47072.56,34325.125,210210.11,54510.33,63866.055,33344.797,126695.266,372571.94,37076.527,55536.824,99067.76,369416.4,58774.23,41798.04,22551.703,28712.174,60770.77,25331.812,59532.695,5499.363,15262.207,33296.344,30923.908,203894.6,203107.31,253018.48,46640.05,20958.896,418947.25,28826.168,249554.48,
11245,726.4671953673421,7.7235274,,,,,,,,,,,11227.049,8289.301,3785.0095,58283.96,5296.2266,2664.9238,3561.9746,3731.832,10871.435,1895.6025,13916.684,7543.9785,8276.926,4514.4937,42314.754,1646.8844,5014.8105,3177.1204,2454.1511,13074.159,1545.9446,5318.405,7933.484,6552.811,2282.6848,5116.04,40810.15,9848.674,6913.55,7769.0625,4234.157,6496.757,8467.136,7596.784,3996.8867,9752.795,797.4971,0,6640.769,4164.225,3132.4053,2830.8875,6052.417,7061.148,10323.036,6474.478,6177.548,15599.086,31324.768,13245.027,10353.269,10530.801,588.0625,2127.4744,4455.3105,3843.704,1713.8163,1308.7714,4189.839,6693.6943,1981.2057,2394.4,11890.693,3879.7766,10120.607,3164.859,2116.1572,3614.8154,3688.7485,13024.532,12250.136,13105.662,7786.575,2303.8538,6206.297,8309.483,4423.5415,2680.4705,3750.2998,26370.506,8821.012,5648.492,
11247,1042.8000959537903,7.7477145,,,,,,,,,,,84265.27,99925.234,96327.87,9543.088,52473.617,92149.81,0,0,107105.35,4922.5596,57250.688,31966.543,121988.82,99826.22,35254.17,59680.637,130928.445,94168.92,49699.19,103135.67,116218.6,75265.25,110648.82,134775.58,461832.25,101984.31,4996.837,130818.03,123235.97,44043.797,133998.9,119171.15,86336.64,52152.094,123406.35,171696.81,1328.569,0,137836.06,133532.31,150923.83,149535.6,133757.14,46554.59,146886.62,67548.29,138202.25,144437.84,139197.23,39752.164,153546.06,37918.14,79571.98,125925.59,134660.89,150662.73,68952.04,81340.08,106511.4,96470.5,80465.55,97273.9,104567.48,84093.7,75749.47,84036.69,53657.08,56692.52,150839.5,97751.8,122484.9,160336.67,70561.39,114638.02,56756.727,114442.836,90021.78,113220.74,45127.7,34905.887,101661.54,93889.87,
11250,1246.763203000323,7.7461596,,,,,,,,,,,43015.02,65273.05,23291.59,0,10221.271,39818.277,0,0,5998.8096,748.6074,6224.9976,9176.742,51909.28,21269.277,1279.7888,4131.55,15432.938,30494.434,15283.029,12232.75,21939.82,45769.14,21816.86,176392.27,60723.12,55599.21,0,39489.766,56742.637,13774.074,60102.61,50641.527,78691.125,75611.32,20603.402,146245.62,0,0,19826.105,59318.28,101737.52,22533.434,6819.759,15211.246,70905.13,44110.305,64777.566,50139.92,117175.695,66079.54,67831.93,37176.863,26346.861,27562.176,33932.883,69029.18,25873.66,8379.972,46090.387,27145.41,6259.0625,36338.33,50700.418,8307.763,10788.566,17973.527,7834.742,33933.855,20869.574,21100.154,51312.242,84556.17,35844.97,51561.703,46897.25,54257.453,24325.992,43337.234,21347.11,13174.965,10745.974,10076.219,
11252,1075.2253655536033,7.732006,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69746.93,0,0,29751.846,0,745.5872,0,0,0,0,0,0,0,0,319728.78,5540.3574,1544548.2,459061.66,18327.682,0,350619.22,755.4269,118786.54,254311.25,218666.17,144661.47,1792391.8,107198.89,0,1432203.1,445993.28,448012.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316713.72,317264.97,0,0,0,0,0,0,0,0,0,0,
11253,722.5266281330312,7.7225657,,,,,,,,,,,3849.9265,6787.203,3797.7563,37774.734,2814.4353,4548.747,6147.1,15440.419,7202.864,3309.6426,73284.45,7007.1816,8006.61,1324.8652,32637.584,4587.3716,6809.3647,5650.536,2414.5928,5976.706,6522.542,6334.699,1249.3467,4037.8643,2468.2454,2482.1123,36773.535,5968.0244,4355.38,3989.7922,1388.6798,2081.908,3397.968,1041.4563,2746.6924,57269.44,3416.107,4542.866,1422.739,3204.3792,777.10376,3302.144,4172.2085,8633.967,11880.283,4167.961,6046.792,9400.684,36515.676,28412.283,10797.461,11711.32,488.87894,1255.3998,4042.6711,1617.7212,1675.7568,1899.4534,2924.4663,6157.3887,6318.0283,7288.3057,18548.703,4193.339,19490.79,22491.695,2830.9028,6306.3164,12013.073,22935.021,0,0,27297.484,2964.423,7466.019,11468.851,1504.8254,10170.611,6157.914,21269.459,22344.36,15786.794,
11255,896.7962356367244,7.72393,,,,,,,,,,,97060.05,64849.246,83349.99,30172.883,71053.84,491176.03,1216.7871,0,206315.75,14913.35,87285.77,28420.412,82505.51,75131.89,32303.197,58153.77,71889.66,85150.016,73167.11,91546.984,91747.19,463183.72,80344.88,46778.152,90388.84,38124.39,3255.2278,496776.56,89320.49,34731.83,14363.002,44432.65,70343.516,90493.055,49945.875,42484.844,34415.527,7635.403,93171.836,89761.0,67288.05,90912.23,32543.3,161326.28,92070.195,37190.457,90335.88,92616.69,312758.56,109679.695,79167.7,81542.57,34366.05,23929.576,84020.72,90222.484,95803.12,89065.0,79661.38,68594.32,83335.0,51840.742,46385.555,258579.83,60135.445,94771.23,84829.26,34674.4,76027.9,266498.84,73023.375,72886.61,51166.195,345675.6,94030.15,389838.34,49316.2,57051.668,46185.883,17899.08,39219.945,38709.906,
11257,298.34654017868456,7.6865134,,,,,,,,,,,1140.8374,935.4011,2684.4446,931.90076,4593.4756,581.94775,1636.6111,384.52496,1316.022,2347.0356,2982.6367,30282.2,13718.8,950.5865,10041.275,7534.2744,8107.866,33324.562,5516.012,867.87476,2843.3875,35171.13,10298.191,49508.305,908.7843,0,933.44104,38194.027,4047.4526,689.6022,9423.159,16798.629,26612.666,46595.434,9190.301,14351.147,0,11624.711,975.93225,31206.047,2442.789,1753.7462,817.8794,27327.291,53453.934,16543.508,68663.7,977.68896,1556.5969,21176.09,2019.47,17456.5,20815.947,171352.98,29949.82,979.5466,599.88477,744.37537,111806.12,21635.736,0,22112.412,24448.404,6381.971,73325.38,24345.893,49537.527,33881.98,85323.086,52539.125,17163.484,2531.4917,1455.7814,13263.983,20283.822,11931.468,76076.266,65831.87,8800.309,7328.266,2281.1567,13968.148,
11259,680.4797282904859,7.7234416,,,,,,,,,,,126329.875,123125.86,163200.12,1790724.5,195678.62,120510.19,244526.0,615252.1,187988.16,224879.6,1435798.6,137203.25,152529.17,153679.34,720044.2,162287.8,94031.64,148031.12,89122.48,155805.34,89342.695,131115.58,114003.76,91767.266,82091.766,82592.27,2819198.0,72655.36,92028.71,87120.81,100098.87,90260.05,93215.43,97040.57,84349.81,758750.9,236582.02,190596.22,89659.336,80184.89,72889.91,52257.42,68009.38,126527.555,154527.42,88520.57,83715.34,125659.67,466441.22,538021.2,125403.43,125503.67,49592.727,89600.16,46846.203,55802.59,63993.836,58791.05,75472.2,100816.61,61005.24,72249.34,152376.75,57630.5,179286.27,176807.1,61184.2,89866.336,114957.55,167609.44,0,337908.75,254819.69,66673.805,73864.445,98483.375,56410.977,90350.06,68285.5,196221.45,198380.16,138230.44,
11260,901.5852818372937,7.6914544,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53808.617,0,0,0,0,0,971.20435,0,0,0,0,0,0,0,0,0,0,10788.29,0,0,814.3936,1506.2579,15872.467,0,0,0,0,0,68283.45,0,0,945.2291,0,1299.9392,6823.838,0,33338.94,0,0,31428.59,0,0,0,0,0,0,0,0,201263.47,0,49894.082,210199.95,200645.81,443917.88,114291.32,47602.3,2510.6008,0,0,0,0,394850.1,0,633458.06,702945.75,288397.75,472318.94,
11264,663.4529559736014,7.720755,,,,,,,,,,,263159.12,237230.64,299878.03,3285096.0,335145.38,212790.75,407362.5,1586955.1,342653.75,397721.75,2582587.8,246854.03,295024.28,273703.62,1259439.5,293569.1,188257.84,268761.62,168241.27,301508.12,157566.0,238414.34,199677.8,180224.84,150259.73,180713.98,5019122.5,226198.22,165000.44,158263.77,186972.11,173743.92,194458.19,178074.66,160139.81,1404247.9,381486.28,294770.2,184605.61,173835.97,146516.78,98897.48,122643.54,255809.12,296485.6,165728.72,151953.89,229298.56,879576.6,988960.3,238373.05,233330.19,95776.87,177882.72,90299.32,102456.28,120374.19,124477.38,164980.62,203513.77,131228.55,153455.6,297245.1,114158.61,342746.66,348741.34,122060.29,177325.94,236755.64,339674.2,1034.1923,0,509095.3,140465.08,160015.98,210487.5,123211.48,187511.8,146462.34,380686.88,377755.94,269523.34,
